ticker,exchange,asset_type,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_subtype,tv_isin,tv_sector,tv_industry,tv_country,name_match,peer_name_match,decision
NAII4,B3,Stock,NAI HOLDINGS S.A.,,,,,,,,,,False,False,no_tradingview_match
NBIE.F,TSX,ETF,NBI International Equity Fund,NBIE.F,NBI International Equity Fund ETFH Series Trust Units -Hedged-,TSX,fund,etf,CA62879U2002,Miscellaneous,Investment Trusts/Mutual Funds,Canada,False,True,name_mismatch
NBUE,TSX,ETF,NBI U.S. Equity Fund,NBUE,NBI U.S. Equity Fund ETF Series Units Trust Unit,TSX,fund,etf,CA62879T1049,Miscellaneous,Investment Trusts/Mutual Funds,Canada,False,True,name_mismatch
NBUE.F,TSX,ETF,NBI U.S. Equity Fund,NBUE.F,NBI U.S. Equity Fund ETFH Series Units Trust Unit,TSX,fund,etf,CA62879T2039,Miscellaneous,Investment Trusts/Mutual Funds,Canada,False,True,name_mismatch
NESB3,B3,Stock,NESBER S.A.,,,,,,,,,,False,False,no_tradingview_match
NGEN,TSXV,Stock,Nervgen Pharma Corp.,,,,,,,,,,False,False,no_tradingview_match
NIPL3,B3,Stock,NIPLAN ENGENHARIA S.A.,,,,,,,,,,False,False,no_tradingview_match
NKEP3,B3,Stock,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,,,False,False,no_tradingview_match
NKEP4,B3,Stock,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,,,False,False,no_tradingview_match
NLFA11,B3,ETF,Nu Letras Financeiras Anbima Classe De Índice - Responsabilidade Limitada,NLFA11,Nu Letras Financeiras Anbima Classe de Indice Responsabilidade Limitada,BMFBOVESPA,fund,mutual,BRNLFACTF007,Miscellaneous,Investment Trusts/Mutual Funds,Brazil,True,True,asset_type_mismatch
NMG-H,TSXV,Stock,Noble Metal Group Incorporated,,,,,,,,,,False,False,no_tradingview_match
NODA3,B3,Stock,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,,,False,False,no_tradingview_match
NODA6,B3,Stock,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,,,False,False,no_tradingview_match
NOGV11,B3,ETF,INTER EQI TEVA ETF BOLSA SEM ESTATAIS FDO DE ÍNDIC,,,,,,,,,,False,False,no_tradingview_match
NOVI3,B3,Stock,NORTIS INCORPORADORA E CONSTRUTORA S.A.,,,,,,,,,,False,False,no_tradingview_match
NOVO,TSX,Stock,Novo Nordisk CDR (CAD Hedged),NOVO,Novo Nordisk A/S Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,,CA67010P1018,Health Technology,Pharmaceuticals: Major,Denmark,False,True,asset_type_mismatch
NOWS,TSX,Stock,ServiceNow CDR (CAD Hedged),NOWS,"ServiceNow, Inc.",TSX,dr,,CA81762A1057,Technology Services,Packaged Software,United States,False,True,asset_type_mismatch
NRR-UN,TSX,Stock,Northview Residential REIT,NRR.UN,Northview Residential REIT,TSX,fund,unit,CA66719E1025,Finance,Real Estate Investment Trusts,Canada,True,True,asset_type_mismatch
NRZ-H,TSXV,Stock,Norzan Enterprises Ltd.,,,,,,,,,,False,False,no_tradingview_match
NSTL,TSX,Stock,Nestlé CDR (CAD Hedged),NSTL,Nestle S.A CAD Hedged CIBC CDR,TSX,dr,,CA64108U1003,Consumer Non-Durables,Food: Major Diversified,Switzerland,False,True,asset_type_mismatch
NVS,TSX,Stock,Novartis CDR (CAD Hedged),NVS,Novartis AG CAD Hedged CIBC CDR,TSX,dr,,CA66989X1033,Health Technology,Pharmaceuticals: Major,Switzerland,False,True,asset_type_mismatch
NW1,ASX,ETF,NOW TRUST 2024-1,,,,,,,,,,False,False,no_tradingview_match
NXVL3,B3,Stock,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,,,False,False,no_tradingview_match
NXVL4,B3,Stock,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,,,False,False,no_tradingview_match
OBAH3,B3,Stock,GRUPO FARTURA DE HORTIFRUT S/A,,,,,,,,,,False,False,no_tradingview_match
OBIO3,B3,Stock,OLEOPLAN S.A - ÓLEOS VEGETAIS PLANALTO,,,,,,,,,,False,False,no_tradingview_match
ODTR3,B3,Stock,OTP S.A.,,,,,,,,,,False,False,no_tradingview_match
OKAI,TSXV,Stock,EvokAI Creative Labs Inc.,,,,,,,,,,False,False,no_tradingview_match
OPDL3B,B3,Stock,DALETH PARTICIPACOES S.A.,,,,,,,,,,False,False,no_tradingview_match
OPEN.P,TSXV,Stock,OpenSesame Acquisition Corp.,,,,,,,,,,False,False,no_tradingview_match
OR2,ASX,ETF,ORDE SERIES 2025-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
ORAC,TSX,Stock,Oracle CDR (CAD Hedged),ORAC,Oracle Corporation Shs Sponsored Canadian Depoitary Receipt Hedged Reg S,TSX,dr,,CA68390F1018,Technology Services,Packaged Software,United States,False,True,asset_type_mismatch
ORNA4B,B3,Stock,ORNATO S.A. INDL DE PISOS E AZULEJOS,,,,,,,,,,False,False,no_tradingview_match
OULG11B,B3,ETF,Pedra Dourada Fundo De Investimento Imobiliário - FII,,,,,,,,,,False,False,no_tradingview_match
OY1,ASX,ETF,OLYMPUS 2025-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
OYS,ASX,ETF,OLYMPUS 2024-2 TRUST,,,,,,,,,,False,False,no_tradingview_match
P5RD3,B3,Stock,MATRIZ COMPANHIA METALURGICA PRADA,,,,,,,,,,False,False,no_tradingview_match
PA1,ASX,ETF,PANORAMA AUTO TRUST 2023-1,,,,,,,,,,False,False,no_tradingview_match
PA2,ASX,ETF,PANORAMA AUTO TRUST 2024-1,,,,,,,,,,False,False,no_tradingview_match
PA3,ASX,ETF,PANORAMA AUTO TRUST 2023-3,,,,,,,,,,False,False,no_tradingview_match
PA4,ASX,ETF,PANORAMA AUTO TRUST 2024-3,,,,,,,,,,False,False,no_tradingview_match
PA5,ASX,ETF,PANORAMA AUTO TRUST 2025-1,,,,,,,,,,False,False,no_tradingview_match
PA6,ASX,ETF,PANORAMA AUTO TRUST 2025-3,,,,,,,,,,False,False,no_tradingview_match
PASS5,B3,Stock,COMPASS GAS E ENERGIA S.A.,,,,,,,,,,False,False,no_tradingview_match
PBY,TSX,ETF,Canso Credit Income Fund,,,,,,,,,,False,False,no_tradingview_match
PBY-UN,TSX,Stock,Canso Credit Trust - Canso Credit Income Fund,PBY.UN,Canso Credit Income Fund Trust Units A,TSX,fund,closedend,CA1380801060,Miscellaneous,Investment Trusts/Mutual Funds,Canada,True,True,asset_type_mismatch
PCAA.P,TSXV,Stock,PC 1 Corp.,PCAA.P,PC 1 Corp,TSXV,stock,common,CA69323W1041,Finance,Financial Conglomerates,Canada,False,True,name_mismatch
PCBU3,B3,Stock,PACAEMBU CONSTRUTORA S.A.,,,,,,,,,,False,False,no_tradingview_match
PCEM13,B3,Stock,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,,False,False,no_tradingview_match
PCEM14,B3,Stock,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,,False,False,no_tradingview_match
PCEM15,B3,Stock,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,,False,False,no_tradingview_match
PCEM16,B3,Stock,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,,False,False,no_tradingview_match
PCEM17,B3,Stock,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,,False,False,no_tradingview_match
PCFV4,B3,Stock,POCOS DE FERVEDOURO S.A.,,,,,,,,,,False,False,no_tradingview_match
PFCO,TSX,ETF,PICTON Credit Opportunities Alternative Fund,PFCO,PICTON Credit Opportunities Alternative Fund,TSX,fund,etf,CA72000P1036,Miscellaneous,Investment Trusts/Mutual Funds,Canada,True,False,isin_peer_name_mismatch
PHYS-U,TSX,ETF,Sprott Physical Gold Trust,PHYS.U,Sprott Physical Gold Trust Units,TSX,fund,closedend,CA85207H1047,Miscellaneous,Investment Trusts/Mutual Funds,Canada,True,True,asset_type_mismatch
PLFS3,B3,Stock,POLO FILMS INDUSTRIA E COMERCIO SA,,,,,,,,,,False,False,no_tradingview_match
PLSP3,B3,Stock,PLASCORP PARTICIPAÇÕES S.A.,,,,,,,,,,False,False,no_tradingview_match
PMEI,TSX,ETF,PIMCO Monthly Enhanced Income Fund,,,,,,,,,,False,False,no_tradingview_match
PMSP13B,B3,Stock,PREFEITURA MUNICIPAL DE SAO PAULO,PMSP13B,City of Sao Paulo,BMFBOVESPA,stock,common,BRPMSPCPA026,Government,Municipality,Brazil,False,True,name_mismatch
PMSP14B,B3,Stock,PREFEITURA MUNICIPAL DE SAO PAULO,,,,,,,,,,False,False,no_tradingview_match
PMZ,TSX,ETF,Primaris Real Estate Investment Trust,,,,,,,,,,False,False,no_tradingview_match
POB,ASX,ETF,PROGRESS 2021-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
POC,ASX,ETF,PROGRESS 2022-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
POC.P,TSXV,Stock,POCML 7 Inc.,,,,,,,,,,False,False,no_tradingview_match
POE,ASX,ETF,PROGRESS 2023-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
POF,ASX,ETF,PROGRESS 2022-2 TRUST,,,,,,,,,,False,False,no_tradingview_match
POG,ASX,ETF,PROGRESS 2024-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
POH,ASX,ETF,PROGRESS 2023-2 TRUST,,,,,,,,,,False,False,no_tradingview_match
POI,ASX,ETF,PROGRESS 2025-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
PR4,ASX,ETF,PEPPER RESIDENTIAL SECURITIES TRUST NO. 40,,,,,,,,,,False,False,no_tradingview_match
PRB,TSX,Stock,Probe Gold Inc.,,,,,,,,,,False,False,no_tradingview_match
PRH,TSXV,Stock,Pearl River Holdings Limited,,,,,,,,,,False,False,no_tradingview_match
PRMN3B,B3,Stock,PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,PRMN3B,Produtores Energeticos de Manso SA,BMFBOVESPA,stock,common,BRPRMNACNOR5,Utilities,Electric Utilities,Brazil,False,True,name_mismatch
PRVA3,B3,Stock,PRIVALIA BRASIL S.A.,,,,,,,,,,False,False,no_tradingview_match
PS2,ASX,ETF,PUMA SERIES 2024-2 TRUST,,,,,,,,,,False,False,no_tradingview_match
PSU,TSX,ETF,Purpose US Cash Fund ETF,,,,,,,,,,False,False,no_tradingview_match
PTBP4,B3,Stock,PORTOBELLO PARTICIPACOES CERAMICAS S.A.,,,,,,,,,,False,False,no_tradingview_match
PTP-H,TSXV,Stock,Petrichor Energy Inc,,,,,,,,,,False,False,no_tradingview_match
PTSL3,B3,Stock,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,,,False,False,no_tradingview_match
PTSL4,B3,Stock,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,,,False,False,no_tradingview_match
PU6,ASX,ETF,PEPPER SPARKZ TRUST NO.6,,,,,,,,,,False,False,no_tradingview_match
PU8,ASX,ETF,PEPPER SPARKZ TRUST NO.8,,,,,,,,,,False,False,no_tradingview_match
PU9,ASX,ETF,PEPPER SPARKZ TRUST NO.9,,,,,,,,,,False,False,no_tradingview_match
PUT,ASX,ETF,PUMA SERIES 2023-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
PUU,ASX,ETF,PUMA SERIES 2024-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
PUV,ASX,ETF,PUMA SERIES 2025-1 TRUST,,,,,,,,,,False,False,no_tradingview_match
PVF,TSXV,Stock,Partners Value Investments LP,,,,,,,,,,False,False,no_tradingview_match
PVF-UN,TSXV,Stock,Partners Value Investments LP,PVF.UN,Partners Value Investments L.P. Registered Non-Voting,TSXV,fund,closedend,BMG6936M1001,Finance,Financial Conglomerates,Canada,True,True,asset_type_mismatch
PWF,TSX,Stock,Power Financial Corporation,,,,,,,,,,False,False,no_tradingview_match
QBR,TSX,Stock,Quebecor Inc.,,,,,,,,,,False,False,no_tradingview_match
QBTC,TSX,ETF,The Bitcoin Fund,QBTC,Bitcoin Fund Trust Units A,TSX,fund,closedend,CA09175G1046,Miscellaneous,Investment Trusts/Mutual Funds,Canada,True,True,asset_type_mismatch
QBTC-U,TSX,Stock,The Bitcoin Fund Class A,QBTC.U,Bitcoin Fund Trust Units A,TSX,fund,closedend,CA09175G1046,Miscellaneous,Investment Trusts/Mutual Funds,Canada,True,True,asset_type_mismatch
QFOF11,B3,ETF,QR BLOOMBERG FUTURE OF FINANCE FUNDO DE ÍNDICE–IE,,,,,,,,,,False,False,no_tradingview_match
QNB,ASX,Stock,QNB FINANCE LTD,,,,,,,,,,False,False,no_tradingview_match
