listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::ISOE,ISOE,AMS,ETF,iShares V PLC - iShares Gold Producers UCITS ETF USD (Acc),Ireland,IE,IE00B6R52036,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG014T2YHL6,
ASX::CFLO,CFLO,ASX,ETF,Betashares Global Cash Flow Kings ETF,Australia,AU,AU0000301756,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01K26FHR5,
ASX::IHVV,IHVV,ASX,ETF,Ishares S&P 500 Aud Hedged ETF,Australia,AU,AU00000IHVV8,Large Cap,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG007Q1W365,
ASX::PA1,PA1,ASX,ETF,PANORAMA AUTO TRUST 2023-1,Australia,AU,,,verified,Matched active official exchange directory listing.,PANORAMA AUTO TRUST 2023-1,asx_listed_companies,False,,,
ASX::WHFPA,WHFPA,ASX,ETF,Whitefield Industrials Ltd,Australia,AU,AU0000WHFPA7,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG0000080X3,
B3::BMTU39,BMTU39,B3,ETF,iShares Trust - iShares MSCI USA Momentum Factor ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::MBRF11,MBRF11,B3,ETF,Fundo De Investimento Imobiliário Mercantil Do Brasil-fii -Inicio,Brazil,BR,,Real Estate,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::ABXB,ABXB,BATS,ETF,Abacus Flexible Bond Leaders ETF,United States,US,,,verified,Matched active official exchange directory listing.,Abacus Flexible Bond Leaders ETF,nasdaq_other_listed,True,,,
BATS::BMAY,BMAY,BATS,ETF,Innovator S&P 500 Buffer ETF - May,United States,US,US45782C3262,Factors,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Buffer ETF - May,nasdaq_other_listed,True,,,
BATS::DDTN,DDTN,BATS,ETF,Innovator Equity Dual Directional 10 Buffer ETF November,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Equity Dual Directional 10 Buffer ETF - November,nasdaq_other_listed,True,,,
BATS::FBCV,FBCV,BATS,ETF,Fidelity® Blue Chip Value ETF,United States,US,US3160923450,Value,verified,Matched active official exchange directory listing.,Fidelity Blue Chip Value ETF,nasdaq_other_listed,True,,,
BATS::GTOS,GTOS,BATS,ETF,Gantos Inc,United States,US,US65343D1000,,name_mismatch,Dataset name does not match official exchange directory name.,Invesco Short Duration Total Return Bond ETF,nasdaq_other_listed,True,,,
BATS::JAJL,JAJL,BATS,ETF,Innovator Equity Defined Protection ETF - 6 Mo Jan/Jul,United States,US,US45783Y2440,,verified,Matched active official exchange directory listing.,Innovator Equity Defined Protection ETF - 6mo Jan/Jul,nasdaq_other_listed,True,,,
BATS::MBND,MBND,BATS,ETF,SPDR Nuveen Municipal Bond ETF,United States,US,US78470P7050,Municipal Bonds,verified,Matched active official exchange directory listing.,State Street Nuveen Municipal Bond ETF,nasdaq_other_listed,True,,,
BATS::ONDL,ONDL,BATS,ETF,Tidal Trust II - Defiance Daily Target 2X Long ONDS ETF,United States,US,,,verified,Matched active official exchange directory listing.,Defiance Daily Target 2X Long ONDS ETF,nasdaq_other_listed,True,,,
BATS::QSPT,QSPT,BATS,ETF,First Trust Exchange-Traded Fund VIII - FT Cboe Vest Nasdaq-100 Buffer ETF - September,United States,US,US33740U8365,,verified,Matched active official exchange directory listing.,FT Vest Nasdaq-100 Buffer ETF - September,nasdaq_other_listed,True,,,
BATS::STOT,STOT,BATS,ETF,SPDR® DoubleLine Short Duration Total Return Tactical ETF,United States,US,US78470P2002,Corporate Bonds,verified,Matched active official exchange directory listing.,State Street DoubleLine Short Duration Total Return Tactical ETF,nasdaq_other_listed,True,,,
BATS::VOXP,VOXP,BATS,ETF,Vox Populi ETF,United States,US,,,verified,Matched active official exchange directory listing.,Vox Populi ETF,nasdaq_other_listed,True,,,
BMV::IB1MXXN,IB1MXXN,BMV,ETF,IB1MXXN,Mexico,MX,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
Euronext::CM9,CM9,Euronext,ETF,Amundi ETF MSCI World ex EMU UCITS ETF,France,FR,FR0010756114,Information Technology,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG000N6T5Z9,
