listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADNOCDRILL,ADNOCDRILL,ADX,Stock,ADNOC Drilling Company PJSC,United Arab Emirates,AE,AEA007301012,Energy,verified,Matched active official exchange directory listing.,ADNOC Drilling Company PJSC,adx_market_watch,True,,BBG00M6JJSK9,
ADX::ALEFEDT,ALEFEDT,ADX,Stock,ALEF EDUCATION HOLDING PLC,United Arab Emirates,AE,AEE01388A243,Information Technology,verified,Matched active official exchange directory listing.,ALEF EDUCATION HOLDING PLC,adx_market_watch,True,,BBG01N2PCYZ4,
ADX::E7,E7,ADX,Stock,E7 Group PJSC,United Arab Emirates,AE,AEE01073A225,Industrials,verified,Matched active official exchange directory listing.,E7 Group PJSC,adx_market_watch,True,,BBG017TGNX53,
ADX::GHITHA,GHITHA,ADX,Stock,GHITHA HOLDING P.J.S.C,United Arab Emirates,AE,AEZ000101010,Consumer Staples,verified,Matched active official exchange directory listing.,GHITHA HOLDING P.J.S.C,adx_market_watch,True,,BBG00YJLTVG1,
ADX::MODON,MODON,ADX,Stock,Modon Holding PSC,United Arab Emirates,AE,AEA006501018,Real Estate,verified,Matched active official exchange directory listing.,Modon Holding PSC,adx_market_watch,True,,BBG000Q6QNJ8,
ADX::RAKNIC,RAKNIC,ADX,Stock,Ras Alkhaima National Insurance Co,United Arab Emirates,AE,AER000501018,Financials,verified,Matched active official exchange directory listing.,Ras Alkhaima National Insurance Co,adx_market_watch,True,,BBG000BJ9BH3,
ADX::UNION,UNION,ADX,Stock,Union Insurance Company,United Arab Emirates,AE,AEU000501012,Financials,verified,Matched active official exchange directory listing.,Union Insurance Company,adx_market_watch,True,,BBG000GSTKK2,
AMS::ALLFG,ALLFG,AMS,Stock,ALLFUNDS GROUP,United Kingdom,GB,GB00BNTJ3546,Financials,verified,Matched active official exchange directory listing.,ALLFUNDS GROUP,euronext_equities,True,,BBG00ZXRMB70,
AMS::BNJW,BNJW,AMS,Stock,BANIJAY GROUP WARR,Netherlands,NL,NL0015000H56,,verified,Matched active official exchange directory listing.,BANIJAY GROUP WARR,euronext_equities,True,,BBG0140CFGR2,
AMS::DSCW3,DSCW3,AMS,Stock,CABKA EUR 13W,Netherlands,NL,NL00150000V1,,verified,Matched active official exchange directory listing.,CABKA EUR 13W,euronext_equities,True,,,
