listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADAVIATION,ADAVIATION,ADX,Stock,Abu Dhabi Aviation Co,United Arab Emirates,AE,AEA001001014,Consumer Discretionary,verified,Matched active official exchange directory listing.,Abu Dhabi Aviation Co,adx_market_watch,True,,BBG000HL5VD6,
ADX::AFNIC,AFNIC,ADX,Stock,Al Fujairah National Insurance Company,United Arab Emirates,AE,AEA002901014,Financials,verified,Matched active official exchange directory listing.,Al Fujairah National Insurance Company,adx_market_watch,True,,BBG000JPRPQ0,
ADX::BILDCO,BILDCO,ADX,Stock,Abu Dhabi National Co. for Building Materials,United Arab Emirates,AE,AEA000501014,Industrials,verified,Matched active official exchange directory listing.,Abu Dhabi National Co. for Building Materials,adx_market_watch,True,,BBG000H2NBS6,
ADX::FBI,FBI,ADX,Stock,Fujairah Building Industries P.S.C,United Arab Emirates,AE,AEF000501013,Industrials,verified,Matched active official exchange directory listing.,Fujairah Building Industries P.S.C,adx_market_watch,True,,BBG000C6QZ24,
ADX::JULPHAR,JULPHAR,ADX,Stock,Gulf Pharmaceutical Industries,United Arab Emirates,AE,AEG000201018,Health Care,verified,Matched active official exchange directory listing.,Gulf Pharmaceutical Industries,adx_market_watch,True,,BBG000HLT725,
ADX::PALMS,PALMS,ADX,Stock,PALMS SPORTS PrJSC,United Arab Emirates,AE,AEP000201019,Consumer Discretionary,verified,Matched active official exchange directory listing.,PALMS SPORTS PrJSC,adx_market_watch,True,,BBG00YJLTNV2,
ADX::SCIDC,SCIDC,ADX,Stock,Sharjah Cement and Industrial Development Co,United Arab Emirates,AE,AES000401019,Industrials,verified,Matched active official exchange directory listing.,Sharjah Cement and Industrial Development Co,adx_market_watch,True,,BBG000PQ6HS0,
AMS::ADYEN,ADYEN,AMS,Stock,ADYEN,Netherlands,NL,NL0012969182,Information Technology,verified,Matched active official exchange directory listing.,ADYEN,euronext_equities,True,,BBG00L088N79,
AMS::AZRN,AZRN,AMS,Stock,AZERION,Netherlands,NL,NL00150006Z9,Communication Services,verified,Matched active official exchange directory listing.,AZERION,euronext_equities,True,,BBG00ZTGBNS2,
AMS::CTAC,CTAC,AMS,Stock,CTAC,Netherlands,NL,NL0000345577,Information Technology,verified,Matched active official exchange directory listing.,CTAC,euronext_equities,True,,BBG000FKL2X4,
AMS::ECMPA,ECMPA,AMS,Stock,Eurocommercial Properties N.V.,Netherlands,NL,NL0015000K93,Real Estate,verified,Matched active official exchange reference via same-exchange ISIN.,EUROCOMMERCIAL,euronext_equities,True,,BBG012F0KLV4,
AMS::HEIO,HEIO,AMS,Stock,HEINEKEN HOLDING,Netherlands,NL,NL0000008977,Consumer Staples,verified,Matched active official exchange directory listing.,HEINEKEN HOLDING,euronext_equities,True,,BBG000BC36N8,
AMS::KPN,KPN,AMS,Stock,KPN KON,Netherlands,NL,NL0000009082,Communication Services,verified,Matched active official exchange directory listing.,KPN KON,euronext_equities,True,,BBG000BBDX14,
AMS::PHIA,PHIA,AMS,Stock,PHILIPS KON,Netherlands,NL,NL0000009538,Health Care,verified,Matched active official exchange directory listing.,PHILIPS KON,euronext_equities,True,,BBG000JX4KH9,
AMS::SHELL,SHELL,AMS,Stock,SHELL PLC,United Kingdom,GB,GB00BP6MXD84,Energy,verified,Matched active official exchange directory listing.,SHELL PLC,euronext_equities,True,,BBG014GDKBS7,
AMS::VLK,VLK,AMS,Stock,V LANSCHOT KEMPEN,Netherlands,NL,NL0000302636,Financials,verified,Matched active official exchange directory listing.,V LANSCHOT KEMPEN,euronext_equities,True,,BBG000C34T83,
ASX::1MC,1MC,ASX,Stock,MORELLA CORPORATION LIMITED,Australia,AU,AU0000199929,Materials,verified,Matched active official exchange directory listing.,MORELLA CORPORATION LIMITED,asx_listed_companies,False,,BBG000DR2QP8,
ASX::5GG,5GG,ASX,Stock,PENTANET LIMITED,Australia,AU,AU0000129496,Communication Services,verified,Matched active official exchange directory listing.,PENTANET LIMITED,asx_listed_companies,False,,BBG00YMXJK67,
ASX::A3D,A3D,ASX,Stock,AURORA LABS LIMITED,Australia,AU,AU000000A3D7,Industrials,verified,Matched active official exchange directory listing.,AURORA LABS LIMITED,asx_listed_companies,False,,BBG00D34N4C2,
ASX::ACW,ACW,ASX,Stock,ACTINOGEN MEDICAL LIMITED,Australia,AU,AU000000ACW3,Health Care,verified,Matched active official exchange directory listing.,ACTINOGEN MEDICAL LIMITED,asx_listed_companies,False,,BBG000PS5JL0,
ASX::AEV,AEV,ASX,Stock,AVENIRA LIMITED,Australia,AU,AU000000AEV1,Materials,verified,Matched active official exchange directory listing.,AVENIRA LIMITED,asx_listed_companies,False,,BBG000PZXWN2,
ASX::AHN,AHN,ASX,Stock,ATHENA RESOURCES LIMITED,Australia,AU,AU000000AHN1,Materials,verified,Matched active official exchange directory listing.,ATHENA RESOURCES LIMITED,asx_listed_companies,False,,BBG000PHJDC2,
ASX::AKP,AKP,ASX,Stock,Audio Pixels Holdings Ltd,Australia,AU,AU000000AKP0,Information Technology,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG000PLZ2R3,
ASX::ANN,ANN,ASX,Stock,ANSELL LIMITED,Australia,AU,AU000000ANN9,Health Care,verified,Matched active official exchange directory listing.,ANSELL LIMITED,asx_listed_companies,False,,BBG000D9RSX8,
ASX::AR9,AR9,ASX,Stock,ARCHTIS LIMITED,Australia,AU,AU0000020877,Information Technology,verified,Matched active official exchange directory listing.,ARCHTIS LIMITED,asx_listed_companies,False,,BBG00LTSZQ13,
ASX::ASP,ASP,ASX,Stock,ASPERMONT LIMITED.,Australia,AU,AU000000ASP3,Communication Services,verified,Matched active official exchange directory listing.,ASPERMONT LIMITED.,asx_listed_companies,False,,BBG000BT18K2,
ASX::AUG,AUG,ASX,Stock,AUGUSTUS MINERALS LIMITED,Australia,AU,AU0000276453,Materials,verified,Matched active official exchange directory listing.,AUGUSTUS MINERALS LIMITED,asx_listed_companies,False,,BBG01GH01C42,
ASX::AW1,AW1,ASX,Stock,AMERICAN WEST METALS LIMITED,Australia,AU,AU0000187239,Materials,verified,Matched active official exchange directory listing.,AMERICAN WEST METALS LIMITED,asx_listed_companies,False,,BBG013G60HF7,
ASX::AZJ,AZJ,ASX,Stock,AURIZON HOLDINGS LIMITED,Australia,AU,AU000000AZJ1,Industrials,verified,Matched active official exchange directory listing.,AURIZON HOLDINGS LIMITED,asx_listed_companies,False,,BBG00171FVP5,
ASX::BDM,BDM,ASX,Stock,BURGUNDY DIAMOND MINES LIMITED,Australia,AU,AU0000118994,Materials,verified,Matched active official exchange directory listing.,BURGUNDY DIAMOND MINES LIMITED,asx_listed_companies,False,,BBG003NYS0W7,
ASX::BLZ,BLZ,ASX,Stock,BLAZE MINERALS LIMITED,Australia,AU,AU000000BLZ5,Materials,verified,Matched active official exchange directory listing.,BLAZE MINERALS LIMITED,asx_listed_companies,False,,BBG000LN6MJ0,
ASX::BP1,BP1,ASX,Stock,BP CAPITAL MARKETS P.L.C.,Australia,AU,,,verified,Matched active official exchange directory listing.,BP CAPITAL MARKETS P.L.C.,asx_listed_companies,False,,,
ASX::BUX,BUX,ASX,Stock,BUXTON RESOURCES LIMITED,Australia,AU,AU000000BUX1,Materials,verified,Matched active official exchange directory listing.,BUXTON RESOURCES LIMITED,asx_listed_companies,False,,BBG000RRZTB6,
