listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::2POINTZERO,2POINTZERO,ADX,Stock,Two Point Zero Group PJSC,United Arab Emirates,AE,AEM001001019,Financials,verified,Matched active official exchange directory listing.,Two Point Zero Group PJSC,adx_market_watch,True,,BBG013T62X66,
ADX::ADPORTS,ADPORTS,ADX,Stock,Abu Dhabi Ports Company PJSC,United Arab Emirates,AE,AEA004601018,Industrials,verified,Matched active official exchange directory listing.,Abu Dhabi Ports Company PJSC,adx_market_watch,True,,BBG000RJ8Q75,
ADX::ARAM,ARAM,ADX,Stock,Aram Group,United Arab Emirates,AE,AES000601014,Real Estate,verified,Matched active official exchange directory listing.,Aram Group,adx_market_watch,True,,BBG00B06M1D0,
ADX::EMSTEEL,EMSTEEL,ADX,Stock,EMSTEEL BUILDING MATERIALS PJSC,United Arab Emirates,AE,AEA002801016,Industrials,verified,Matched active official exchange directory listing.,EMSTEEL BUILDING MATERIALS PJSC,adx_market_watch,True,,BBG000KL18W6,
ADX::INB,INB,ADX,Stock,Invest Bank,United Arab Emirates,AE,AEI000101016,Financials,verified,Matched active official exchange directory listing.,Invest Bank,adx_market_watch,True,,BBG000HL4JZ0,
ADX::NCTH,NCTH,ADX,Stock,National Corporation for Tourism & Hotels,United Arab Emirates,AE,AEN001001017,Consumer Discretionary,verified,Matched active official exchange directory listing.,National Corporation for Tourism & Hotels,adx_market_watch,True,,BBG000HLTDF8,
ADX::RAPCO,RAPCO,ADX,Stock,RAPCO Investment PJSC,United Arab Emirates,AE,AER000201015,Consumer Staples,verified,Matched active official exchange directory listing.,RAPCO Investment PJSC,adx_market_watch,True,,BBG000PB70X3,
AMS::ABN,ABN,AMS,Stock,ABN AMRO BANK N.V.,Netherlands,NL,NL0011540547,Financials,verified,Matched active official exchange directory listing.,ABN AMRO BANK N.V.,euronext_equities,True,,BBG00BDTXC59,
AMS::ASML,ASML,AMS,Stock,ASML HOLDING,Netherlands,NL,NL0010273215,Information Technology,verified,Matched active official exchange directory listing.,ASML HOLDING,euronext_equities,True,,BBG000C1HT47,
AMS::CMCOM,CMCOM,AMS,Stock,CM.COM,Netherlands,NL,NL0012747059,Information Technology,verified,Matched active official exchange directory listing.,CM.COM,euronext_equities,True,,BBG00K1XBN62,
AMS::EAS2P,EAS2P,AMS,Stock,EASE2PAY NV,Netherlands,NL,NL0000345627,Information Technology,verified,Matched active official exchange directory listing.,EASE2PAY NV,euronext_equities,True,,BBG000BS0594,
AMS::HEIA,HEIA,AMS,Stock,HEINEKEN,Netherlands,NL,NL0000009165,Consumer Staples,verified,Matched active official exchange directory listing.,HEINEKEN,euronext_equities,True,,BBG000BW4R84,
AMS::JDEP,JDEP,AMS,Stock,JDE PEET'S,Netherlands,NL,NL0014332678,Consumer Staples,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00TZ4G8T3,
