listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADCB,ADCB,ADX,Stock,Abu Dhabi Commercial Bank,United Arab Emirates,AE,AEA000201011,Financials,verified,Matched active official exchange directory listing.,Abu Dhabi Commercial Bank,adx_market_watch,True,,BBG000DKRVC9,
ADX::AGILITY,AGILITY,ADX,Stock,Agility Global PLC,United Arab Emirates,AE,AEE01376A248,Industrials,verified,Matched active official exchange directory listing.,Agility Global PLC,adx_market_watch,True,,BBG01MFJQ156,
ADX::BOROUGE,BOROUGE,ADX,Stock,Borouge PLC,United Arab Emirates,AE,AEE01072B225,Materials,verified,Matched active official exchange directory listing.,Borouge PLC,adx_market_watch,True,,BBG001KJ0HN0,
ADX::FERTIGLB,FERTIGLB,ADX,Stock,Fertiglobe plc,United Arab Emirates,AE,AEF000901015,Materials,verified,Matched active official exchange directory listing.,Fertiglobe plc,adx_market_watch,True,,BBG012TLH3H3,
ADX::KICO,KICO,ADX,Stock,AL KHALEEJ INVESTMENT,United Arab Emirates,AE,AEG000701017,Real Estate,verified,Matched active official exchange directory listing.,AL KHALEEJ INVESTMENT,adx_market_watch,True,,BBG000PRWZ09,
ADX::PRESIGHT,PRESIGHT,ADX,Stock,PRESIGHT AI HOLDING PLC,United Arab Emirates,AE,AEE01200P230,Information Technology,verified,Matched active official exchange directory listing.,PRESIGHT AI HOLDING PLC,adx_market_watch,True,,BBG01FS27J92,
ADX::SIB,SIB,ADX,Stock,Sharjah Islamic Bank,United Arab Emirates,AE,AES000201013,Financials,verified,Matched active official exchange directory listing.,Sharjah Islamic Bank,adx_market_watch,True,,BBG000HL4ML8,
AMS::AGN,AGN,AMS,Stock,AEGON,Bermuda,BM,BMG0112X1056,Financials,verified,Matched active official exchange directory listing.,AEGON,euronext_equities,True,,BBG010YS0TC2,
AMS::BACE,BACE,AMS,Stock,BM3EAC,Cayman Islands,KY,KYG137071075,,verified,Matched active official exchange directory listing.,BM3EAC,euronext_equities,True,,BBG014077FN8,
AMS::CTPNV,CTPNV,AMS,Stock,CTP,Netherlands,NL,NL00150006R6,Real Estate,verified,Matched active official exchange directory listing.,CTP,euronext_equities,True,,BBG00ZJRH897,
AMS::ECT,ECT,AMS,Stock,EUROCASTLE INVEST.,United Kingdom,GB,GB00B94QM994,Financials,verified,Matched active official exchange directory listing.,EUROCASTLE INVEST.,euronext_equities,True,,BBG000BDHJQ0,
AMS::HOLCO,HOLCO,AMS,Stock,HOLLAND COLOURS,Netherlands,NL,NL0000440311,Materials,verified,Matched active official exchange directory listing.,HOLLAND COLOURS,euronext_equities,True,,BBG000BFBX62,
AMS::LIGHT,LIGHT,AMS,Stock,SIGNIFY NV,Netherlands,NL,NL0011821392,Industrials,verified,Matched active official exchange directory listing.,SIGNIFY NV,euronext_equities,True,,BBG00CTZ9MW1,
AMS::PORF,PORF,AMS,Stock,PORCELEYNE FLES,Netherlands,NL,NL0000378669,Consumer Staples,verified,Matched active official exchange directory listing.,PORCELEYNE FLES,euronext_equities,True,,BBG000BC9VT1,
AMS::SIFG,SIFG,AMS,Stock,SIF HOLDING,Netherlands,NL,NL0011660485,Industrials,verified,Matched active official exchange directory listing.,SIF HOLDING,euronext_equities,True,,BBG00BYKRKD5,
AMS::VPK,VPK,AMS,Stock,VOPAK,Netherlands,NL,NL0009432491,Industrials,verified,Matched active official exchange directory listing.,VOPAK,euronext_equities,True,,BBG000BDLNS4,
ASX::1TT,1TT,ASX,Stock,THRIVE TRIBE TECHNOLOGIES LIMITED,Australia,AU,AU0000276271,Information Technology,verified,Matched active official exchange directory listing.,THRIVE TRIBE TECHNOLOGIES LIMITED,asx_listed_companies,False,,BBG009CHRGW9,
ASX::5GN,5GN,ASX,Stock,5G NETWORKS LIMITED.,Australia,AU,AU0000005GN9,Information Technology,verified,Matched active official exchange directory listing.,5G NETWORKS LIMITED.,asx_listed_companies,False,,BBG00P46TD79,
ASX::A4N,A4N,ASX,Stock,ALPHA HPA LIMITED,Australia,AU,AU0000033060,Materials,verified,Matched active official exchange directory listing.,ALPHA HPA LIMITED,asx_listed_companies,False,,BBG000F2BH17,
ASX::AD1,AD1,ASX,Stock,ADNEO LIMITED,Australia,AU,AU000000AD13,Industrials,verified,Matched active official exchange directory listing.,ADNEO LIMITED,asx_listed_companies,False,,BBG00BKNZGG1,
ASX::AFA,AFA,ASX,Stock,ASF GROUP LIMITED,Australia,AU,AU000000AFA2,Financials,verified,Matched active official exchange directory listing.,ASF GROUP LIMITED,asx_listed_companies,False,,BBG000BZBMX2,
ASX::AHX,AHX,ASX,Stock,Apiam Animal Health Ltd,Australia,AU,AU000000AHX0,Consumer Discretionary,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00BGQN638,
ASX::AL3,AL3,ASX,Stock,AML3D LIMITED,Australia,AU,AU0000079212,Industrials,verified,Matched active official exchange directory listing.,AML3D LIMITED,asx_listed_companies,False,,BBG00RYGK656,
ASX::ANO,ANO,ASX,Stock,ADVANCE ZINCTEK LIMITED,Australia,AU,AU000000ANO7,Materials,verified,Matched active official exchange directory listing.,ADVANCE ZINCTEK LIMITED,asx_listed_companies,False,,BBG000QS4JP6,
ASX::ARD,ARD,ASX,Stock,ARGENT MINERALS LIMITED,Australia,AU,AU000000ARD1,Consumer Discretionary,verified,Matched active official exchange directory listing.,ARGENT MINERALS LIMITED,asx_listed_companies,False,,BBG000V2CQW4,
