listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADNIC,ADNIC,ADX,Stock,Abu Dhabi National Insurance Company,United Arab Emirates,AE,AEA001101012,Financials,verified,Matched active official exchange directory listing.,Abu Dhabi National Insurance Company,adx_market_watch,True,,BBG000FTS9F3,
ADX::AKIC,AKIC,ADX,Stock,Al Khazna Insurance Co,United Arab Emirates,AE,AEA000401017,Financials,verified,Matched active official exchange directory listing.,Al Khazna Insurance Co,adx_market_watch,True,,BBG000HKZXP8,
ADX::DHAFRA,DHAFRA,ADX,Stock,Al Dhafra Insurance Co,United Arab Emirates,AE,AEA000601012,Financials,verified,Matched active official exchange directory listing.,Al Dhafra Insurance Co,adx_market_watch,True,,BBG000FRJCW1,
ADX::FIDELITYUNITED,FIDELITYUNITED,ADX,Stock,United Fidelity Insurance Company (P.S.C),United Arab Emirates,AE,AEU000301017,Financials,verified,Matched active official exchange directory listing.,United Fidelity Insurance Company (P.S.C),adx_market_watch,True,,BBG000NB4J21,
ADX::MBME,MBME,ADX,Stock,MBME GROUP Private Joint Stock Company,United Arab Emirates,AE,AEE01201M235,Information Technology,verified,Matched active official exchange directory listing.,MBME GROUP Private Joint Stock Company,adx_market_watch,True,,BBG01G6J9TR3,
ADX::RAKBANK,RAKBANK,ADX,Stock,The National Bank of Ras Al Khaimah,United Arab Emirates,AE,AEN000601015,Financials,verified,Matched active official exchange directory listing.,The National Bank of Ras Al Khaimah,adx_market_watch,True,,BBG000DKT0R9,
ADX::TKFL,TKFL,ADX,Stock,Abu Dhabi National Takaful Co,United Arab Emirates,AE,AEA001801017,Financials,verified,Matched active official exchange directory listing.,Abu Dhabi National Takaful Co,adx_market_watch,True,,BBG000Q4PZC4,
AMS::AKZA,AKZA,AMS,Stock,AKZO NOBEL,Netherlands,NL,NL0013267909,Materials,verified,Matched active official exchange directory listing.,AKZO NOBEL,euronext_equities,True,,BBG000BW45W5,
AMS::BESI,BESI,AMS,Stock,BE SEMICONDUCTOR,Netherlands,NL,NL0012866412,Information Technology,verified,Matched active official exchange directory listing.,BE SEMICONDUCTOR,euronext_equities,True,,BBG000FT9SV4,
AMS::DSC2S,DSC2S,AMS,Stock,CABKA DSC2 TS,Netherlands,NL,NL00150002R5,,verified,Matched active official exchange directory listing.,CABKA DSC2 TS,euronext_equities,True,,BBG00Y7D0T96,
AMS::EXO,EXO,AMS,Stock,EXOR NV,Netherlands,NL,NL0012059018,Consumer Discretionary,verified,Matched active official exchange directory listing.,EXOR NV,euronext_equities,True,,BBG00HVY3N09,
AMS::HYDRA,HYDRA,AMS,Stock,HYDRATEC,Netherlands,NL,NL0009391242,Industrials,verified,Matched active official exchange directory listing.,HYDRATEC,euronext_equities,True,,BBG000BKT2C3,
AMS::MORE,MORE,AMS,Stock,MOREFIELD GROUP,Netherlands,NL,CWN814651014,Industrials,verified,Matched active official exchange directory listing.,MOREFIELD GROUP,euronext_equities,True,,BBG000BC1BH6,
AMS::PPLAB,PPLAB,AMS,Stock,PPLA CLASS B,Bermuda,BM,BMG7209L1182,,verified,Matched active official exchange directory listing.,PPLA CLASS B,euronext_equities,True,,BBG00JMVYCV7,
AMS::SWICH,SWICH,AMS,Stock,SWI CAPITAL,Singapore,SG,SGXPZ11CH7U7,,verified,Matched active official exchange directory listing.,SWI CAPITAL,euronext_equities,True,,BBG020CZRTB1,
AMS::WHA,WHA,AMS,Stock,WERELDHAVE,Netherlands,NL,NL0000289213,Real Estate,verified,Matched active official exchange directory listing.,WERELDHAVE,euronext_equities,True,,BBG000BCHNJ1,
ASX::360,360,ASX,Stock,LIFE360 INC.,Australia,AU,AU0000045098,Information Technology,verified,Matched active official exchange directory listing.,LIFE360 INC.,asx_listed_companies,False,,BBG00NV88703,
ASX::8CO,8CO,ASX,Stock,8COMMON LIMITED,Australia,AU,AU0000008CO0,Information Technology,verified,Matched active official exchange directory listing.,8COMMON LIMITED,asx_listed_companies,False,,BBG006XWY4F7,
ASX::AA2,AA2,ASX,Stock,ARIANA RESOURCES PLC,Australia,AU,AU0000410128,Materials,verified,Matched active official exchange directory listing.,ARIANA RESOURCES PLC,asx_listed_companies,False,,BBG01WDBZM11,
ASX::ADG,ADG,ASX,Stock,ADELONG GOLD LIMITED,Australia,AU,AU0000248288,Materials,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG000P0S402,
ASX::AGC,AGC,ASX,Stock,AUSTRALIAN GOLD AND COPPER LTD,Australia,AU,AU0000122194,Financials,verified,Matched active official exchange directory listing.,AUSTRALIAN GOLD AND COPPER LTD,asx_listed_companies,False,,BBG00Y2K6GG9,
ASX::AIH,AIH,ASX,Stock,ADVANCED INNERGY HOLDINGS LIMITED,United States,US,US00809M1045,Health Care,verified,Matched active official exchange directory listing.,ADVANCED INNERGY HOLDINGS LIMITED,asx_listed_companies,False,,BBG00QG40Q17,
ASX::AM7,AM7,ASX,Stock,ARCADIA MINERALS LIMITED,Australia,AU,AU0000145815,Materials,verified,Matched active official exchange directory listing.,ARCADIA MINERALS LIMITED,asx_listed_companies,False,,BBG0101YVGH4,
ASX::AQC,AQC,ASX,Stock,AUSTRALIAN PACIFIC COAL LIMITED,Australia,AU,AU000000AQC5,Materials,verified,Matched active official exchange directory listing.,AUSTRALIAN PACIFIC COAL LIMITED,asx_listed_companies,False,,BBG000C3J8X5,
ASX::ARN,ARN,ASX,Stock,ALDORO RESOURCES LIMITED,Australia,AU,AU0000017733,Materials,verified,Matched active official exchange directory listing.,ALDORO RESOURCES LIMITED,asx_listed_companies,False,,BBG00L7647L9,
ASX::ASX,ASX,ASX,Stock,ASX LIMITED,Australia,AU,AU000000ASX7,Financials,verified,Matched active official exchange directory listing.,ASX LIMITED,asx_listed_companies,False,,BBG000BQ3V25,
ASX::AUV,AUV,ASX,Stock,AURAVELLE METALS LIMITED,Australia,AU,AU0000418154,Materials,verified,Matched active official exchange directory listing.,AURAVELLE METALS LIMITED,asx_listed_companies,False,,BBG000BRM8X9,
ASX::AX8,AX8,ASX,Stock,ACCELERATE RESOURCES LIMITED,Australia,AU,AU000000AX84,Materials,verified,Matched active official exchange directory listing.,ACCELERATE RESOURCES LIMITED,asx_listed_companies,False,,BBG00JDM9XK1,
