listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::ADNHC,ADNHC,ADX,Stock,A D N H Catering PLC,United Arab Emirates,AE,AEE01486A245,Consumer Discretionary,verified,Matched active official exchange directory listing.,A D N H Catering PLC,adx_market_watch,True,,BBG01Q327Q71,
ADX::AGTHIA,AGTHIA,ADX,Stock,AGTHIA Group,United Arab Emirates,AE,AEA001901015,Consumer Staples,verified,Matched active official exchange directory listing.,AGTHIA Group,adx_market_watch,True,,BBG000H5DM33,
ADX::BURJEEL,BURJEEL,ADX,Stock,BURJEEL HOLDINGS PLC,United Arab Emirates,AE,AEE01119B224,Health Care,verified,Matched active official exchange directory listing.,BURJEEL HOLDINGS PLC,adx_market_watch,True,,BBG019V95FK4,
ADX::FH,FH,ADX,Stock,Finance House,United Arab Emirates,AE,AEF000401016,Financials,verified,Matched active official exchange directory listing.,Finance House,adx_market_watch,True,,BBG000HCJMR6,
ADX::MAIR,MAIR,ADX,Stock,MAIR GROUP - P.J.S.C,United Arab Emirates,AE,AEE01571M249,Consumer Staples,verified,Matched active official exchange directory listing.,MAIR GROUP - P.J.S.C,adx_market_watch,True,,BBG01R2SS2K8,
ADX::PUREHEALTH,PUREHEALTH,ADX,Stock,Pure Health Holding PJSC,United Arab Emirates,AE,AEE01362P238,Health Care,verified,Matched active official exchange directory listing.,Pure Health Holding PJSC,adx_market_watch,True,,BBG00ZKVZR30,
ADX::SPACE42,SPACE42,ADX,Stock,SPACE42 PLC,United Arab Emirates,AE,AEE01122B228,Information Technology,verified,Matched active official exchange directory listing.,SPACE42 PLC,adx_market_watch,True,,BBG01B7671C0,
AMS::AJAX,AJAX,AMS,Stock,AJAX,Netherlands,NL,NL0000018034,Consumer Discretionary,verified,Matched active official exchange directory listing.,AJAX,euronext_equities,True,,BBG000C1BTC4,
AMS::BAMNB,BAMNB,AMS,Stock,BAM GROEP KON,Netherlands,NL,NL0000337319,Industrials,verified,Matched active official exchange directory listing.,BAM GROEP KON,euronext_equities,True,,BBG000BBML74,
AMS::CVC,CVC,AMS,Stock,CVC CAPITAL,Jersey,JE,JE00BRX98089,Financials,verified,Matched active official exchange directory listing.,CVC CAPITAL,euronext_equities,True,,BBG000BRTH08,
AMS::ENVI,ENVI,AMS,Stock,ENVIPCO,Netherlands,NL,NL0015000GX8,Industrials,verified,Matched active official exchange directory listing.,ENVIPCO,euronext_equities,True,,BBG00L8W3PD1,
AMS::HWK,HWK,AMS,Stock,HAWICK DATA NV,Netherlands,NL,NL0010556726,Financials,verified,Matched active official exchange directory listing.,HAWICK DATA NV,euronext_equities,True,,BBG000BB93K4,
AMS::LVIDE,LVIDE,AMS,Stock,LAVIDE HOLDING,Netherlands,NL,NL0010545679,Financials,verified,Matched active official exchange directory listing.,LAVIDE HOLDING,euronext_equities,True,,BBG000CHJ9Z0,
AMS::PPLAA,PPLAA,AMS,Stock,PPLA CLASS A,Bermuda,BM,BMG7209L1000,,verified,Matched active official exchange directory listing.,PPLA CLASS A,euronext_equities,True,,BBG00JMVXXG9,
AMS::SLIGR,SLIGR,AMS,Stock,SLIGRO FOOD GROUP,Netherlands,NL,NL0000817179,Consumer Staples,verified,Matched active official exchange directory listing.,SLIGRO FOOD GROUP,euronext_equities,True,,BBG000BFCLD9,
AMS::VVY,VVY,AMS,Stock,VIVORYON,Netherlands,NL,NL00150002Q7,Health Care,verified,Matched active official exchange directory listing.,VIVORYON,euronext_equities,True,,BBG0079ZD8K3,
ASX::29M,29M,ASX,Stock,29METALS LIMITED,Australia,AU,AU0000157067,Materials,verified,Matched active official exchange directory listing.,29METALS LIMITED,asx_listed_companies,False,,BBG0118S6QD8,
ASX::6KA,6KA,ASX,Stock,"6K ADDITIVE, INC.",Australia,AU,AU0000432205,Materials,verified,Matched active official exchange directory listing.,"6K ADDITIVE, INC.",asx_listed_companies,False,,BBG01YHMLYD5,
ASX::A8G,A8G,ASX,Stock,AUSTRALASIAN METALS LIMITED,Australia,AU,AU0000141137,Materials,verified,Matched active official exchange directory listing.,AUSTRALASIAN METALS LIMITED,asx_listed_companies,False,,BBG00XC8D7K4,
ASX::AD8,AD8,ASX,Stock,AUDINATE GROUP LIMITED,Australia,AU,AU000000AD88,Information Technology,verified,Matched active official exchange directory listing.,AUDINATE GROUP LIMITED,asx_listed_companies,False,,BBG00GXS6LM9,
ASX::AFI,AFI,ASX,Stock,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,Australia,AU,AU000000AFI5,Industrials,verified,Matched active official exchange directory listing.,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,asx_listed_companies,False,,BBG000BJ1KJ9,
ASX::AI1,AI1,ASX,Stock,ADISYN LTD,Australia,AU,AU0000108367,Information Technology,verified,Matched active official exchange directory listing.,ADISYN LTD,asx_listed_companies,False,,,
ASX::AM5,AM5,ASX,Stock,ANTARES METALS LIMITED,Australia,AU,AU0000369829,Materials,verified,Matched active official exchange directory listing.,ANTARES METALS LIMITED,asx_listed_companies,False,,BBG012DF2P26,
ASX::ANZ,ANZ,ASX,Stock,ANZ GROUP HOLDINGS LIMITED,Australia,AU,AU000000ANZ3,Financials,verified,Matched active official exchange directory listing.,ANZ GROUP HOLDINGS LIMITED,asx_listed_companies,False,,BBG01B9NC3D0,
ASX::ARF,ARF,ASX,Stock,ARENA REIT.,Australia,AU,AU000000ARF6,Real Estate,verified,Matched active official exchange directory listing.,ARENA REIT.,asx_listed_companies,False,,BBG004K7CX70,
ASX::ASV,ASV,ASX,Stock,ASSET VISION CO LTD,Australia,AU,AU0000113235,Industrials,verified,Matched active official exchange directory listing.,ASSET VISION CO LTD,asx_listed_companies,False,,,
ASX::AUK,AUK,ASX,Stock,Aumake Ltd,Australia,AU,AU0000123432,Consumer Discretionary,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00QFZ2J22,
ASX::AX1,AX1,ASX,Stock,ACCENT GROUP LIMITED,Australia,AU,AU000000AX19,Consumer Discretionary,verified,Matched active official exchange directory listing.,ACCENT GROUP LIMITED,asx_listed_companies,False,,BBG000CHSVJ9,
ASX::B01,B01,ASX,Stock,BANCO SANTANDER S.A.,United States,US,US05964H1059,,verified,Matched active official exchange directory listing.,BANCO SANTANDER S.A.,asx_listed_companies,False,,BBG000BTJS47,
ASX::BEZ,BEZ,ASX,Stock,BESRA GOLD INC.,Australia,AU,AU0000150351,Materials,verified,Matched active official exchange directory listing.,BESRA GOLD INC.,asx_listed_companies,False,,BBG000SXDSV6,
ASX::BM8,BM8,ASX,Stock,BATTERY AGE MINERALS LTD,Australia,AU,AU0000262644,Materials,verified,Matched active official exchange directory listing.,BATTERY AGE MINERALS LTD,asx_listed_companies,False,,BBG00XPPQ7R1,
ASX::BRI,BRI,ASX,Stock,BIG RIVER INDUSTRIES LIMITED,Australia,AU,AU000000BRI8,Materials,verified,Matched active official exchange directory listing.,BIG RIVER INDUSTRIES LIMITED,asx_listed_companies,False,,BBG00GCYRJJ5,
ASX::BWF,BWF,ASX,Stock,BLACKWALL LIMITED,Australia,AU,AU000000BWF4,Financials,verified,Matched active official exchange directory listing.,BLACKWALL LIMITED,asx_listed_companies,False,,BBG0019HQR57,
ASX::CAQ,CAQ,ASX,Stock,CAQ HOLDINGS LIMITED,Australia,AU,AU000000CAQ5,Real Estate,verified,Matched active official exchange directory listing.,CAQ HOLDINGS LIMITED,asx_listed_companies,False,0002100125,BBG000BKHT64,
ASX::CEH,CEH,ASX,Stock,COAST ENTERTAINMENT HOLDINGS LIMITED,Australia,AU,AU0000314254,Consumer Discretionary,verified,Matched active official exchange directory listing.,COAST ENTERTAINMENT HOLDINGS LIMITED,asx_listed_companies,False,,BBG00M7X2BW9,
ASX::CKA,CKA,ASX,Stock,COKAL LIMITED,Australia,AU,AU000000CKA8,Materials,verified,Matched active official exchange directory listing.,COKAL LIMITED,asx_listed_companies,False,,BBG000C6KCC0,
ASX::CNU,CNU,ASX,Stock,CHORUS LIMITED,New Zealand,NZ,NZCNUE0001S2,Communication Services,verified,Matched active official exchange directory listing.,CHORUS LIMITED,asx_listed_companies,False,,BBG00282P8M3,
ASX::CR9,CR9,ASX,Stock,CORELLA RESOURCES LTD,Australia,AU,AU0000147811,Materials,verified,Matched active official exchange directory listing.,CORELLA RESOURCES LTD,asx_listed_companies,False,,BBG000TTHYY4,
ASX::CUL,CUL,ASX,Stock,CULLEN RESOURCES LIMITED,Australia,AU,AU000000CUL4,Materials,verified,Matched active official exchange directory listing.,CULLEN RESOURCES LIMITED,asx_listed_companies,False,,BBG000B9WT17,
ASX::CXZ,CXZ,ASX,Stock,CONNEXION MOBILITY LTD,Australia,AU,AU000000CXZ8,Information Technology,verified,Matched active official exchange directory listing.,CONNEXION MOBILITY LTD,asx_listed_companies,False,,BBG000DN7VZ0,
ASX::DDR,DDR,ASX,Stock,DICKER DATA LIMITED,Australia,AU,AU000000DDR5,Information Technology,verified,Matched active official exchange directory listing.,DICKER DATA LIMITED,asx_listed_companies,False,,BBG00191RKK9,
ASX::DMN,DMN,ASX,Stock,DOMINION INVESTMENT GROUP LIMITED,Australia,AU,,,verified,Matched active official exchange directory listing.,DOMINION INVESTMENT GROUP LIMITED,asx_listed_companies,False,,,
ASX::DUN,DUN,ASX,Stock,DUNDAS MINERALS LIMITED,Australia,AU,AU0000178139,Materials,verified,Matched active official exchange directory listing.,DUNDAS MINERALS LIMITED,asx_listed_companies,False,,BBG012QGN7R0,
ASX::E79,E79,ASX,Stock,E79 GOLD MINES LIMITED,Australia,AU,AU0000171415,Materials,verified,Matched active official exchange directory listing.,E79 GOLD MINES LIMITED,asx_listed_companies,False,,BBG012N2SX38,
ASX::EGA,EGA,ASX,Stock,EASTERN GAS CORPORATION LIMITED,Australia,AU,AU0000446429,Energy,verified,Matched active official exchange directory listing.,EASTERN GAS CORPORATION LIMITED,asx_listed_companies,False,,BBG01YZ5J2K7,
