listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::CHHK,CHHK,ADX,ETF,Chimera S&P China HK Shariah ETF - Share Class B - Income,United Arab Emirates,AE,AEC01272C239,Equity,verified,Matched active official exchange directory listing.,Chimera S&P China HK Shariah ETF - Share Class B - Income,adx_market_watch,True,,BBG01GTFDQ88,
ADX::UAED,UAED,ADX,ETF,CHIMERA S&P UAE UCITS ETF - SHARE CLASS D INCOME,Ireland,IE,IE00BKDMN700,Equity,verified,Matched active official exchange directory listing.,CHIMERA S&P UAE UCITS ETF - SHARE CLASS D INCOME,adx_market_watch,True,,BBG00Z8TJ571,
AMS::2STS,2STS,AMS,ETF,Leverage Shares -2x Short Tesla ETP Securities,Netherlands,NL,XS2706221277,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares -2x Short Tesla ETP Securities,euronext_etfs,True,,BBG00ZK4BXX0,
AMS::500X,500X,AMS,ETF,SPDR S&P 500 ESG Leaders UCITS ETF EUR,Ireland,IE,IE00BH4GPZ28,,verified,Matched active official exchange directory listing.,State Street SPDR S&P 500  Leaders UCITS ETF (Acc),euronext_etfs,True,,BBG00R05Q4Z3,
AMS::ARIY,ARIY,AMS,ETF,IncomeShares Artificial Intelligence Leaders ETP,Netherlands,NL,XS3299469919,,verified,Matched active official exchange directory listing.,IncomeShares Artificial Intelligence Leaders ETP,euronext_etfs,True,,BBG0210FKJ52,
AMS::BTC0E,BTC0E,AMS,ETF,VALOUR BITCOIN ZERO,Switzerland,CH,CH0573883474,Alternative,verified,Matched active official exchange directory listing.,VALOUR BITCOIN ZERO,euronext_etfs,True,,BBG01415HN99,
AMS::COPM,COPM,AMS,ETF,iShares Copper Miners UCITS ETF,Ireland,IE,IE00063FT9K6,,verified,Matched active official exchange reference via same-exchange ISIN.,iShares Copper Miners UCITS ETF USD (Acc),six_etf_products,True,,BBG01H03NBT3,
AMS::DHYD,DHYD,AMS,ETF,iShares II plc $ HY Corp Bd ESG UCITS ETF USD (Dist),Ireland,IE,IE00BKF09C98,Fixed Income,verified,Matched active official exchange reference via same-exchange ISIN.,iShares $ High Yield Corp Bond ESG SRI UCITS ETF USD (Dist),euronext_etfs,True,,BBG00Q8HWL04,
AMS::EPAD,EPAD,AMS,ETF,iShares MSCI Europe Paris-Aligned Climate UCITS ETF EUR Dist,Ireland,IE,IE000HH3SU50,Equity,verified,Matched active official exchange directory listing.,iShares MSCI Europe Paris-Aligned Climate UCITS ETF EUR (Dist),euronext_etfs,True,,BBG011XMCY76,
AMS::FAN3,FAN3,AMS,ETF,Leverage Shares 3x Long FAANG+ ETP,Netherlands,NL,XS3068790651,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares 3x Long FAANG+ ETP,euronext_etfs,True,,BBG01WF38Z36,
