listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::PKSTN,PKSTN,ADX,ETF,Chimera S&P Pakistan UCITS ETF- Share D - Income,Ireland,IE,IE00088ID6F8,Equity,verified,Matched active official exchange directory listing.,Chimera S&P Pakistan UCITS ETF- Share D - Income,adx_market_watch,True,,BBG01HWMW9Q4,
AMS::1ARKG,1ARKG,AMS,ETF,LS ARK Genomic Revolution Tracker ETP Securities,Netherlands,NL,XS2399368062,,verified,Matched active official exchange directory listing.,LS ARK Genomic Revolution Tracker ETP,euronext_etfs,True,,BBG013L1GZ92,
AMS::3DIS,3DIS,AMS,ETF,Leverage Shares 3x Disney ETP Securities,Netherlands,NL,XS2335553801,,verified,Matched active official exchange directory listing.,Leverage Shares 3x Disney ETP Securities,euronext_etfs,True,,BBG011C02633,
AMS::ADIY,ADIY,AMS,ETF,IncomeShares Analog Devices (ADI) Options ETP,Netherlands,NL,XS3299466493,,verified,Matched active official exchange directory listing.,IncomeShares Analog Devices (ADI) Options ETP,euronext_etfs,True,,BBG0210CBC63,
AMS::AXRP,AXRP,AMS,ETF,21Shares XRP ETP,Switzerland,CH,CH0454664043,,verified,Matched active official exchange reference via same-exchange ISIN.,21Shares XRP ETP,six_etp_products,True,,BBG00NQHGP28,
AMS::CBEU,CBEU,AMS,ETF,First Trust Nasdaq Cybersecurity Euro Hedged UCITS ETF,Ireland,IE,IE000P16KP52,Equity,verified,Matched active official exchange directory listing.,First Trust Nasdaq Cybersecurity Euro Hedged UCITS ETF,euronext_etfs,True,,BBG01HFTBX88,
AMS::CSPEH,CSPEH,AMS,ETF,iShares Core S&P 500 UCITS ETF EUR Hedged (Acc),Ireland,IE,IE000Y7V5EW2,,verified,Matched active official exchange directory listing.,iShares Core S&P 500 UCITS ETF EUR Hedged (Acc),euronext_etfs,True,,BBG020C44J36,
AMS::EEDV,EEDV,AMS,ETF,SPDR® S&P® Euro Dividend Aristocrats ESG UCITS ETF EUR,Ireland,IE,IE00BYTH5T38,,verified,Matched active official exchange directory listing.,State Street SPDR S&P Euro Dividend Aristocrats Screened UCITS ETF (Dist),euronext_etfs,True,,BBG011622QR6,
AMS::EUEA,EUEA,AMS,ETF,iShares II Public Limited Company - iShares EURO STOXX 50 UCITS ETF,Ireland,IE,IE0008471009,Equity,verified,Matched active official exchange directory listing.,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),euronext_etfs,True,,BBG000DF0CG7,
AMS::FXGD,FXGD,AMS,ETF,FinEx Physically Gold ETF (USD),Ireland,IE,IE00B8XB7377,Commodity,verified,Matched active official exchange directory listing.,FinEx Gold ETF,euronext_etfs,True,,BBG005KMXGZ7,
AMS::IAEA,IAEA,AMS,ETF,iShares AEX UCITS ETF EUR (Acc),Ireland,IE,IE00BMTX2B82,Equity,verified,Matched active official exchange directory listing.,iShares AEX UCITS ETF EUR (Acc),euronext_etfs,True,,BBG00W90K2C9,
AMS::IEGY,IEGY,AMS,ETF,iShares III Public Limited Company - iShares Euro Government Bond 5-7yr UCITS ETF,Ireland,IE,IE00B4WXJG34,Fixed Income,verified,Matched active official exchange directory listing.,iShares EUR Govt Bond 5-7yr UCITS ETF EUR (Dist),euronext_etfs,True,,BBG000PN7860,
AMS::IGBY,IGBY,AMS,ETF,iShares EUR Govt Bond 15-30yr UCITS ETF EUR (Acc),Ireland,IE,IE000XRBP9E3,Fixed Income,verified,Matched active official exchange directory listing.,iShares EUR Govt Bond 15-30yr UCITS ETF EUR (Acc),euronext_etfs,True,,BBG01SWK56R9,
AMS::IPRA,IPRA,AMS,ETF,iShares Listed Private Equity UCITS ETF USD (Acc),Ireland,IE,IE000D8FCSD8,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,iShares Listed Private Equity UCITS ETF USD (Acc),euronext_etfs,True,,BBG014SYKFX3,
AMS::IUVE,IUVE,AMS,ETF,iShares MSCI USA Value Factor ESG UCITS ETF,Ireland,IE,IE000OKVTDF7,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,iShares MSCI USA Value Factor Advanced UCITS ETF USD (Acc),euronext_etfs,True,,BBG011MNCVY2,
AMS::MAGU,MAGU,AMS,ETF,BlackRock ESG Multi-Asset Growth Portfolio UCITS ETF USD Hedged (Acc),Ireland,IE,IE00BLB2GS19,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,iShares Growth Portfolio UCITS ETF,euronext_etfs,True,,BBG016CRJMS3,
AMS::NAQS,NAQS,AMS,ETF,iSh NASDAQ 100 Swap UCITS ETF USD Acc,Ireland,IE,IE0001ZFMLN7,Equity,verified,Matched active official exchange directory listing.,iSh NASDAQ 100 Swap UCITS ETF USD Acc,euronext_etfs,True,,BBG01YRZC218,
AMS::SAPL,SAPL,AMS,ETF,Leverage Shares -1x Apple ETP Securities,Ireland,IE,IE00BKTWZ451,,verified,Matched active official exchange directory listing.,Leverage Shares -1x Apple ETP Securities,euronext_etfs,True,,BBG00V3MGB43,
AMS::SND3,SND3,AMS,ETF,Leverage Shares 3x Long SanDisk (SNDK) ETP,Netherlands,NL,XS3299462070,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares 3x Long SanDisk (SNDK) ETP,euronext_etfs,True,,BBG0210G9R19,
AMS::SWRD,SWRD,AMS,ETF,State Street SPDR MSCI World UCITS ETF,Ireland,IE,IE00BFY0GT14,,verified,Matched active official exchange directory listing.,State Street SPDR MSCI World UCITS ETF,euronext_etfs,True,,BBG00NG1CXR4,
AMS::UE25,UE25,AMS,ETF,UBS(Lux)Fund Solutions – Bloomberg MSCI US Liquid Corp Sust UCITS ETF(USD)A-dis EUR,Luxembourg,LU,LU1215461085,Fixed Income,verified,Matched active official exchange directory listing.,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF USD dis,euronext_etfs,True,,BBG00BV314Q6,
AMS::URAS,URAS,AMS,ETF,Leverage Shares -3x Short Uranium ETP,Netherlands,NL,XS3299461346,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares -3x Short Uranium ETP,euronext_etfs,True,,BBG0210CD762,
AMS::VSGF,VSGF,AMS,ETF,Vanguard EUR Eurozone Government 1-3 Year Bond UCITS ETF EUR Accumulating,Ireland,IE,IE00004S2680,,verified,Matched active official exchange directory listing.,Vanguard EUR Eurozone Government 1-3 Year Bond UCITS ETF EUR Accumulating,euronext_etfs,True,,BBG01SJYGYY3,
AMS::WRDU,WRDU,AMS,ETF,Amundi MSCI World UCITS ETF DR USD Acc,Ireland,IE,IE000BI8OT95,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,Amundi Core MSCI World UCITS ETF Acc,six_etf_products,True,,BBG01L0R6NY8,
ASX::5GOV,5GOV,ASX,ETF,Vaneck 5-10 Year Australian Government Bond ETF,Australia,AU,AU0000295198,Fixed Income,verified,Matched active official exchange directory listing.,VanEck 5-10 Year Australian Government Bond ETF,asx_investment_products,False,,BBG01JCTNYN5,
ASX::AF4,AF4,ASX,ETF,AFG 2024-1 TRUST IN RESPECT OF SERIES 2024-1,Australia,AU,,Fixed Income,verified,Matched active official exchange directory listing.,AFG 2024-1 TRUST IN RESPECT OF SERIES 2024-1,asx_listed_companies,False,,,
ASX::ASAO,ASAO,ASX,ETF,ABRDN Sust Asian Opportunities Active ETF,Australia,AU,AU0000236804,Equity,verified,Matched active official exchange directory listing.,abrdn Sustainable Asian Opportunities Active ETF,asx_investment_products,False,,BBG0199B1BP2,
ASX::BEMG,BEMG,ASX,ETF,Betashares Msci Emerging Markets Complex Etf,Australia,AU,AU0000405227,Equity,verified,Matched active official exchange directory listing.,Betashares MSCI Emerging Markets Complex ETF,asx_investment_products,False,,BBG01WQZM7H4,
ASX::CETF,CETF,ASX,ETF,Vaneck Ftse China A50 ETF,Australia,AU,AU00000CETF5,Equity,verified,Matched active official exchange directory listing.,VanEck FTSE China A50 ETF,asx_investment_products,False,,BBG009H5WYB8,
ASX::DA8,DA8,ASX,ETF,DRIVER AUSTRALIA EIGHT TRUST,Australia,AU,,Fixed Income,verified,Matched active official exchange directory listing.,DRIVER AUSTRALIA EIGHT TRUST,asx_listed_companies,False,,,
ASX::DHHF,DHHF,ASX,ETF,Betashares Diversified All Growth ETF,Australia,AU,AU0000059586,Equity,verified,Matched active official exchange directory listing.,Betashares Diversified All Growth ETF,asx_investment_products,False,,BBG00R05FHL1,
ASX::ECRD,ECRD,ASX,ETF,Betashares Enhanced Credit (Geared) Complex ETF,Australia,AU,AU0000416646,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Betashares Enhanced Credit (Geared) Complex ETF,asx_investment_products,False,,BBG01YH7QRJ2,
ASX::FEMX,FEMX,ASX,ETF,Fidelity Global Emerging Markets Active ETF,Australia,AU,AU0000027708,Equity,verified,Matched active official exchange directory listing.,Fidelity Global Emerging Markets Active ETF,asx_investment_products,False,,BBG00LJK8R55,
