listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
ADX::BONDAE,BONDAE,ADX,ETF,Chimera JP Morgan UAE Bond UCITS ETF-Share Class-D Income,Ireland,IE,IE000AUWE6L4,Fixed Income,verified,Matched active official exchange directory listing.,Chimera JP Morgan UAE Bond UCITS ETF-Share Class-D Income,adx_market_watch,True,,BBG01LYMDNJ1,
ADX::SAUDIA,SAUDIA,ADX,ETF,CHIMERA S&P KSA SHARIAH ETF-SHARE CLASS B-INCOME,United Arab Emirates,AE,AEC000730049,Equity,verified,Matched active official exchange directory listing.,CHIMERA S&P KSA SHARIAH ETF-SHARE CLASS B-INCOME,adx_market_watch,True,,BBG014G52B04,
AMS::1ARKG,1ARKG,AMS,ETF,LS ARK Genomic Revolution Tracker ETP Securities,Netherlands,NL,XS2399368062,,verified,Matched active official exchange directory listing.,LS ARK Genomic Revolution Tracker ETP,euronext_etfs,True,,BBG013L1GZ92,
AMS::3ARKK,3ARKK,AMS,ETF,3X ARK INNOVATION,Netherlands,NL,XS2663694847,,verified,Matched active official exchange directory listing.,Leverage Shares 3x Long ARKK Innovation ETP Securities,euronext_etfs,True,,BBG013L1H5C3,
AMS::500X,500X,AMS,ETF,SPDR S&P 500 ESG Leaders UCITS ETF EUR,Ireland,IE,IE00BH4GPZ28,,verified,Matched active official exchange directory listing.,State Street SPDR S&P 500  Leaders UCITS ETF (Acc),euronext_etfs,True,,BBG00R05Q4Z3,
AMS::AGUG,AGUG,AMS,ETF,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Dist),Ireland,IE,IE00BMGNVD65,Fixed Income,verified,Matched active official exchange reference via same-exchange ISIN.,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Dist),euronext_etfs,True,,BBG00VYHNQX7,
AMS::BMN3,BMN3,AMS,ETF,Leverage Shares 3x Long Bitmine Immersion (BMNR) ETP,Netherlands,NL,XS3302918423,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares 3x Long Bitmine Immersion (BMNR) ETP,euronext_etfs,True,,BBG0210D9S87,
AMS::CBEU,CBEU,AMS,ETF,First Trust Nasdaq Cybersecurity Euro Hedged UCITS ETF,Ireland,IE,IE000P16KP52,Equity,verified,Matched active official exchange directory listing.,First Trust Nasdaq Cybersecurity Euro Hedged UCITS ETF,euronext_etfs,True,,BBG01HFTBX88,
AMS::CRC3,CRC3,AMS,ETF,Leverage Shares 3x Long Circle (CRCL) ETP,Netherlands,NL,XS3299464100,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares 3x Long Circle (CRCL) ETP,euronext_etfs,True,,BBG0210DZRP1,
AMS::DHYD,DHYD,AMS,ETF,iShares II plc $ HY Corp Bd ESG UCITS ETF USD (Dist),Ireland,IE,IE00BKF09C98,Fixed Income,verified,Matched active official exchange reference via same-exchange ISIN.,iShares $ High Yield Corp Bond ESG SRI UCITS ETF USD (Dist),euronext_etfs,True,,BBG00Q8HWL04,
AMS::EJP3,EJP3,AMS,ETF,WisdomTree Long JPY Short EUR 3x Daily,Jersey,JE,JE00B3WDZY68,Leveraged/Inverse,verified,Matched active official exchange directory listing.,WisdomTree Long JPY Short EUR 3x Daily,euronext_etfs,True,,BBG0016T3405,
AMS::EUS3,EUS3,AMS,ETF,WisdomTree Long USD Short EUR 3x Daily,Jersey,JE,JE00B3QQ4551,Leveraged/Inverse,verified,Matched active official exchange directory listing.,WisdomTree Long USD Short EUR 3x Daily,euronext_etfs,True,,BBG0016T3922,
AMS::FXGD,FXGD,AMS,ETF,FinEx Physically Gold ETF (USD),Ireland,IE,IE00B8XB7377,Commodity,verified,Matched active official exchange directory listing.,FinEx Gold ETF,euronext_etfs,True,,BBG005KMXGZ7,
AMS::HYCB,HYCB,AMS,ETF,iShares Broad $ High Yield Corp Bond UCITS ETF USD (Acc),Netherlands,NL,,Fixed Income,verified,Matched grouped official exchange directory listing.,iSh Brd $ Hgh Yld Crp Bnd UCTS ETF US Ac,euronext_etfs,True,,,
AMS::IDVA,IDVA,AMS,ETF,iShares EURO STOXX Select Dividend 30 UCITS ETF (DE) EUR Acc,Germany,DE,DE000A2QP380,Equity,verified,Matched active official exchange directory listing.,iShares EURO STOXX Select Dividend 30 UCITS ETF (DE) EUR (Acc),euronext_etfs,True,,BBG013RGMD04,
AMS::IFRB,IFRB,AMS,ETF,iShares France Govt Bond UCITS ETF EUR (Dist) EUR,Ireland,IE,IE00B7LGZ558,Fixed Income,verified,Matched active official exchange directory listing.,iShares France Govt Bnd UCITS ETF EUR (Dist),euronext_etfs,True,,BBG002YWZF87,
AMS::IKRA,IKRA,AMS,ETF,iShares Public Limited Company - iShares MSCI Korea UCITS ETF USD (Dist),Ireland,IE,IE00B0M63391,Equity,verified,Matched active official exchange directory listing.,iShares MSCI Korea UCITS ETF (Dist),euronext_etfs,True,,BBG000KP9FN3,
AMS::IPRA,IPRA,AMS,ETF,iShares Listed Private Equity UCITS ETF USD (Acc),Ireland,IE,IE000D8FCSD8,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,iShares Listed Private Equity UCITS ETF USD (Acc),euronext_etfs,True,,BBG014SYKFX3,
AMS::IU29,IU29,AMS,ETF,ISHARES IBONDS DEC 2029 TERM $ HIGH YIELD CORP UCITS ETF USD (ACC),Ireland,IE,IE00094KNQN4,Fixed Income,verified,Matched active official exchange reference via same-exchange ISIN.,iShares iBonds Dec 2029 Term $ High Yield Corp UCITS ETF USD (Acc),euronext_etfs,True,,,
AMS::JPXY,JPXY,AMS,ETF,Amundi Index Solutions - Amundi MSCI Japan SRI Climate Paris Aligned - UCITS ETF DR (C),Luxembourg,LU,LU2233156749,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,Amundi MSCI Japan SRI Climate Paris Aligned - UCITS ETF DR (C),euronext_etfs,True,,BBG01BLQY8H0,
AMS::MPAB,MPAB,AMS,ETF,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR Dist,Ireland,IE,IE000FOSCLU1,Equity,verified,Matched active official exchange directory listing.,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Dist),euronext_etfs,True,,BBG011XMFMF0,
AMS::NGL3,NGL3,AMS,ETF,Leverage Shares 3x Long Natural Gas ETC,Netherlands,NL,XS3299458714,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares 3x Long Natural Gas ETC,euronext_etfs,True,,BBG0210N1NW7,
AMS::SAPL,SAPL,AMS,ETF,Leverage Shares -1x Apple ETP Securities,Ireland,IE,IE00BKTWZ451,,verified,Matched active official exchange directory listing.,Leverage Shares -1x Apple ETP Securities,euronext_etfs,True,,BBG00V3MGB43,
AMS::SLXU,SLXU,AMS,ETF,iShares Core £ Corp Bond UCITS ETF USD Hedged (Acc),Ireland,IE,IE000UCFZI88,Fixed Income,verified,Matched active official exchange reference via same-exchange ISIN.,iShares Core GBP Corp Bond UCITS ETF USD Hedged (Acc),euronext_etfs,True,,BBG01FTSVFJ4,
AMS::SUAU,SUAU,AMS,ETF,iShares MSCI USA SRI UCITS ETF USD (Acc),Ireland,IE,IE00BYVJRR92,,verified,Matched active official exchange directory listing.,iShares MSCI USA SRI UCITS ETF USD (Acc),euronext_etfs,True,,BBG012CFCB81,
AMS::TOF,TOF,AMS,ETF,VanEck Multi-Asset Growth Allocation UCITS ETF,Netherlands,NL,NL0009272780,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,VanEck Multi-Asset Growth Allocation UCITS ETF,euronext_etfs,True,,BBG000Q0V345,
AMS::UE28,UE28,AMS,ETF,UBS MSCI Australia UCITS ETF hEUR acc,Ireland,IE,IE00BWT3KS11,,verified,Matched active official exchange directory listing.,UBS MSCI Australia UCITS ETF hEUR acc,euronext_etfs,True,,BBG00BV2Z8M6,
AMS::URAS,URAS,AMS,ETF,Leverage Shares -3x Short Uranium ETP,Netherlands,NL,XS3299461346,Leveraged/Inverse,verified,Matched active official exchange directory listing.,Leverage Shares -3x Short Uranium ETP,euronext_etfs,True,,BBG0210CD762,
AMS::VSCF,VSCF,AMS,ETF,Vanguard EUR Corporate 1-3 Year UCITS ETF EUR Accumulating,Ireland,IE,IE00BH04FZ00,,verified,Matched active official exchange directory listing.,Vanguard EUR Corporate 1-3 Year UCITS ETF EUR Accumulating,euronext_etfs,True,,BBG01SN3MRL8,
AMS::WINS,WINS,AMS,ETF,iShares MSCI World Industrials Sector ESG UCITS ETF,Ireland,IE,IE00BJ5JP659,Equity,verified,Matched active official exchange reference via same-exchange ISIN.,iShares MSCI World Industrials Sector ESG UCITS ETF USD (Dist),euronext_etfs,True,,BBG016LXF645,
AMS::XRPW,XRPW,AMS,ETF,WisdomTree Physical XRP,United Kingdom,GB,GB00BRXHQ425,,verified,Matched active official exchange reference via same-exchange ISIN.,WisdomTree Physical XRP,six_etp_products,True,,BBG01QYFWXP5,
ASX::A300,A300,ASX,ETF,Global X Australia 300 Etf,Australia,AU,AU0000401085,Equity,verified,Matched active official exchange directory listing.,Global X Australia 300 ETF,asx_investment_products,False,,BBG01W9JP6K4,
