listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::AGAC,AGAC,AMS,ETF,iShares Core Global Aggregate Bond UCITS ETF USD (Acc),Netherlands,NL,,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
AMS::SUOA,SUOA,AMS,ETF,iShares $ Corp Bond ESG UCITS ETF USD Acc,Ireland,IE,IE00BKKKWJ26,Corporate Bonds,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00RTB9H89,
ASX::ECRD,ECRD,ASX,ETF,BETAECRD ETF UNITS,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::LEVR,LEVR,ASX,ETF,First Sentier Geared Australian Share Complex ETF,Australia,AU,AU60PIM75906,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01TR1ZQ43,
ASX::QHAL,QHAL,ASX,ETF,Vaneck MSCI International Quality (Aud Hedged) ETF,Australia,AU,AU0000041204,Developed Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00NLFVJB4,
B3::B3BR11,B3BR11,B3,ETF,IT NOW IBOVESPA B3 BR+ FUN DE ÍNDICE – RES LIM,Brazil,BR,,,verified,Matched active official exchange directory listing.,IT NOW IBOVESPA B3 BR+ FUN DE ÍNDICE – RES LIM,b3_instruments_equities,True,,,
B3::COIN11,COIN11,B3,ETF,BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FDO IND,Brazil,BR,,,verified,Matched active official exchange directory listing.,BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FDO IND,b3_instruments_equities,True,,,
B3::QQQI11,QQQI11,B3,ETF,FUNDO BUENA VISTA II FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,FUNDO BUENA VISTA II FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
BATS::ARCX,ARCX,BATS,ETF,Tradr 2X Long ACHR Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Long ACHR Daily ETF,nasdaq_other_listed,True,,,
BATS::BUSA,BUSA,BATS,ETF,2023 EFT Series Trust - Brandes U S Value ETF,United States,US,US9009343081,,verified,Matched active official exchange directory listing.,Brandes U.S. Value ETF,nasdaq_other_listed,True,,,
BATS::DLAG,DLAG,BATS,ETF,FT Vest U.S. Equity Dual Directional Buffer ETF - August,United States,US,,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Dual Directional Buffer ETF - August,nasdaq_other_listed,True,,,
BATS::FLDR,FLDR,BATS,ETF,Fidelity® Low Duration Bond Factor ETF,United States,US,US3161884081,Corporate Bonds,verified,Matched active official exchange directory listing.,Fidelity Low Duration Bond Factor ETF,nasdaq_other_listed,True,,,
BATS::HYKE,HYKE,BATS,ETF,ETF Series Solutions - Vest 2 Year Interest Rate Hedge ETF,United States,US,US26922B5848,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::KAPR,KAPR,BATS,ETF,Innovator Russell 2000 Power Buffer ETF - April,United States,US,US45782C3429,Small Cap,verified,Matched active official exchange directory listing.,Innovator U.S. Small Cap Power Buffer ETF - April,nasdaq_other_listed,True,,,
BATS::MSTU,MSTU,BATS,ETF,T-REX 2X Long MSTR Daily Target ETF,United States,US,US26923N4622,,verified,Matched active official exchange directory listing.,T-Rex 2X Long MSTR Daily Target ETF,nasdaq_other_listed,True,,,
BATS::PBMR,PBMR,BATS,ETF,PGIM Rock ETF Trust - PGIM US Large-Cap Buffer 20 ETF - March,United States,US,,,verified,Matched active official exchange directory listing.,PGIM S&P 500 Buffer 20 ETF - March,nasdaq_other_listed,True,,,
BATS::RSEE,RSEE,BATS,ETF,Collaborative Investment Series Trust - Rareview Systematic Equity ETF,United States,US,US19423L5407,,verified,Matched active official exchange directory listing.,Rareview Systematic Equity ETF,nasdaq_other_listed,True,,,
BATS::TMAT,TMAT,BATS,ETF,Main Thematic Innovation ETF,United States,US,US66538H2783,,verified,Matched active official exchange directory listing.,Main Thematic Innovation ETF,nasdaq_other_listed,True,,,
BATS::XBJL,XBJL,BATS,ETF,Innovator U.S. Equity Accelerated 9 Buffer ETF - July,United States,US,US45783Y8892,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Accelerated 9 Buffer ETF - July,nasdaq_other_listed,True,,,
Euronext::50E,50E,Euronext,ETF,HSBC EURO STOXX 50 UCITS ETF,Ireland,IE,IE00B4K6B022,Developed Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG000PXV7P2,
Euronext::DSP5,DSP5,Euronext,ETF,Lyxor S&P 500 Daily (-2x) Inverse UCITS ETF C USD,Luxembourg,LU,LU1327051279,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00BYG9N57,
Euronext::MGT,MGT,Euronext,ETF,Amundi DJ Global Titans 50 UCITS ETF Dist,Australia,AU,AU000000MGT5,Materials,reference_gap,Only weak cross-exchange collision evidence exists for this listing.,,,True,,BBG000BDVN21,
Euronext::WLD,WLD,Euronext,ETF,Lyxor UCITS MSCI World D-EUR,France,FR,FR0010315770,Consumer Staples,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG000DXL160,
JSE::STX500,STX500,JSE,ETF,Satrix S&P 500 ETF,South Africa,ZA,ZAE000246641,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::0040X0,0040X0,KRX,ETF,0040X0,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::152380,152380,KRX,ETF,Samsung KODEX 10Y F-LKTB ETF,South Korea,KR,KR7152380002,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::250780,250780,KRX,ETF,MiraeAsset TIGER KOSDAQ150 Inverse ETF,South Korea,KR,KR7250780004,Developed Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::292050,292050,KRX,ETF,KB KBSTAR KRX300 ETF,South Korea,KR,KR7292050002,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::368590,368590,KRX,ETF,KB KBSTAR US NASDAQ100 ETF,South Korea,KR,KR7368590006,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::419430,419430,KRX,ETF,KODEX MSCI China Batteries(SYNTH),South Korea,KR,KR7419430004,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::449780,449780,KRX,ETF,Kiwoom Kosef S&P500 ETF,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::466920,466920,KRX,ETF,466920,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::483570,483570,KRX,ETF,483570,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::0LY1,0LY1,LSE,ETF,WisdomTree Investments Inc.,United Kingdom,GB,US97717P1049,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::3LNV,3LNV,LSE,ETF,GraniteShares 3x Long NVIDIA Daily ETP,United Kingdom,GB,XS2193971947,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::AEME,AEME,LSE,ETF,Amundi Index Solutions - Amundi Index MSCI Emerging Markets UCITS ETF DR USD,Luxembourg,LU,LU1437017350,Emerging Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::BBRT,BBRT,LSE,ETF,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF USD Acc GBP,Ireland,IE,IE00BJK9HH50,Treasury Bonds,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::CI2G,CI2G,LSE,ETF,Amundi MSCI India UCITS USD,Luxembourg,LU,LU1681043169,Emerging Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::CYBG,CYBG,LSE,ETF,VanEck Bionic Engineering UCITS ETF A Acc GBP,United Kingdom,GB,GB00BD6GN030,Financials,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::EEXF,EEXF,LSE,ETF,iShares € Corp Bond ex-Financials UCITS ETF EUR (Dist) GBP,Ireland,IE,IE00B4L5ZG21,Corporate Bonds,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::ESJS,ESJS,LSE,ETF,Invesco Markets II plc - Invesco MSCI Japan ESG Universal Screened UCITS ETF GBP,Ireland,IE,IE00BMDBMV87,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::FLXU,FLXU,LSE,ETF,Franklin LibertyQ U.S. Equity UCITS ETF,Ireland,IE,IE00BF2B0P08,Developed Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
