listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::MACU,MACU,AMS,ETF,BlackRock ESG Multi-Asset Conservative Portfolio UCITS ETF USD Hedged (Acc),Ireland,IE,IE00BLB2GQ94,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG016CR97F1,
ASX::DA8,DA8,ASX,ETF,DRIVER AUSTRALIA EIGHT TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,DRIVER AUSTRALIA EIGHT TRUST,asx_listed_companies,False,,,
ASX::INES,INES,ASX,ETF,Intelligent Investor Eth Share Fund - Active ETF,Australia,AU,AU0000043069,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00PF56C03,
ASX::PIXX,PIXX,ASX,ETF,Platinum International Fund Complex ETF,Australia,AU,AU00000PIXX3,Financials,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00HNM5681,
ASX::XALG,XALG,ASX,ETF,Alphinity Global Equity Fund - Active ETF,Australia,AU,AU60HOW01641,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG019Z400N6,
B3::BQUA39,BQUA39,B3,ETF,iShares Trust - iShares MSCI USA Quality Factor ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::NSDV11,NSDV11,B3,ETF,NU IBOV SMART DIVIDENDOS FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,NU IBOV SMART DIVIDENDOS FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
BATS::AESR,AESR,BATS,ETF,Anfield U.S. Equity Sector Rotation ETF,United States,US,US90214Q7337,Large Cap,verified,Matched active official exchange directory listing.,Anfield U.S. Equity Sector Rotation ETF,nasdaq_other_listed,True,,,
BATS::BSMC,BSMC,BATS,ETF,2023 EFT Series Trust - Brandes U S Small - Mid Cap Value ETF,United States,US,US9009341002,,verified,Matched active official exchange directory listing.,Brandes U.S. Small-Mid Cap Value ETF,nasdaq_other_listed,True,,,
BATS::DEFR,DEFR,BATS,ETF,Aptus Deferred Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,Aptus Deferred Income ETF,nasdaq_other_listed,True,,,
BATS::FDND,FDND,BATS,ETF,FT Vest Dow Jones Internet & Target Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,FT Vest Dow Jones Internet & Target Income ETF,nasdaq_other_listed,True,,,
BATS::HEMI,HEMI,BATS,ETF,Hartford Exchange-Traded Funds - Hartford Equity Premium Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,Hartford Equity Premium Income ETF,nasdaq_other_listed,True,,,
BATS::JCPI,JCPI,BATS,ETF,JPMorgan Inflation Managed Bond ETF,United States,US,US46654Q1040,,verified,Matched active official exchange directory listing.,JPMorgan Inflation Managed Bond ETF,nasdaq_other_listed,True,,,
