listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::HKDE,HKDE,AMS,ETF,UBS(Lux)Fund Solutions – MSCI Hong Kong UCITS ETF(HKD)A-dis EUR,Luxembourg,LU,LU1169827224,Emerging Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00BV36VQ1,
ASX::AF4,AF4,ASX,ETF,AFG 2024-1 TRUST IN RESPECT OF SERIES 2024-1,Australia,AU,,,verified,Matched active official exchange directory listing.,AFG 2024-1 TRUST IN RESPECT OF SERIES 2024-1,asx_listed_companies,False,,,
ASX::GVF,GVF,ASX,ETF,STAUDE CAPITAL GLOBAL VALUE FUND LIMITED,Australia,AU,AU000000GVF5,Financials,verified,Matched active official exchange directory listing.,STAUDE CAPITAL GLOBAL VALUE FUND LIMITED,asx_listed_companies,False,,BBG006T942Q8,
ASX::MQDB,MQDB,ASX,ETF,Macquarie Dynamic Bond Active ETF,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::VBLD,VBLD,ASX,ETF,Vanguard Global Infrastructure INDEX ETF,Australia,AU,AU0000026163,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00M8HYFL1,
B3::BGRT39,BGRT39,B3,ETF,iShares Trust - iShares Global REIT ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::GOLB11,GOLB11,B3,ETF,BTG PACTUAL FUTURO DE OURO B3 FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,BTG PACTUAL FUTURO DE OURO B3 FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
B3::VWRA11,VWRA11,B3,ETF,INVESTO FTSE ALL-WORLD FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,INVESTO FTSE ALL-WORLD FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
BATS::BBEU,BBEU,BATS,ETF,JPMorgan BetaBuilders Europe ETF,United States,US,US46641Q1913,Developed Markets,verified,Matched active official exchange directory listing.,JPMorgan BetaBuilders Europe ETF,nasdaq_other_listed,True,,,
BATS::CPSL,CPSL,BATS,ETF,Calamos Laddered S&P 500 Structured Alt Protection ETF,United States,US,,Industrials,verified,Matched active official exchange directory listing.,Calamos Laddered S&P 500 Structured Alt Protection ETF,nasdaq_other_listed,True,,,
BATS::ENOR,ENOR,BATS,ETF,iShares MSCI Norway ETF,United States,US,US46429B4995,Developed Markets,verified,Matched active official exchange directory listing.,iShares MSCI Norway ETF,nasdaq_other_listed,True,,,
BATS::GHYG,GHYG,BATS,ETF,iShares US & Intl High Yield Corp Bond ETF,Ireland,IE,IE00BJSFQX44,High Yield Bonds,verified,Matched active official exchange directory listing.,iShares US & Intl High Yield Corp Bond ETF,nasdaq_other_listed,True,,,
BATS::IMSI,IMSI,BATS,ETF,Invesco Actively Managed Exchange-Traded Fund Trust - Invesco Municipal Strategic Income ETF,United States,US,US46090A7476,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::LITX,LITX,BATS,ETF,Investment Managers Series Trust II - Tradr 2X Long LITE Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Long LITE Daily ETF,nasdaq_other_listed,True,,,
BATS::NSEP,NSEP,BATS,ETF,Innovator Growth-100 Power Buffer ETF - September,United States,US,,,verified,Matched active official exchange directory listing.,Innovator Growth-100 Power Buffer ETF - September,nasdaq_other_listed,True,,,
BATS::PSFO,PSFO,BATS,ETF,Pacer Funds Trust - Pacer Swan SOS Flex (October) ETF,United States,US,US69374H4517,,verified,Matched active official exchange directory listing.,Pacer Swan SOS Flex (October) ETF,nasdaq_other_listed,True,,,
BATS::SMB,SMB,BATS,ETF,VanEck Short Muni ETF,United States,US,US92189F5281,Municipal Bonds,verified,Matched active official exchange directory listing.,VanEck Short Muni ETF,nasdaq_other_listed,True,,,
BATS::UNOV,UNOV,BATS,ETF,Innovator S&P 500 Ultra Buffer ETF - November,United States,US,US45782C5655,Developed Markets,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Ultra Buffer ETF - November,nasdaq_other_listed,True,,,
BATS::YDEC,YDEC,BATS,ETF,First Trust Exchange-Traded Fund VIII - FT Cboe Vest International Equity Buffer ETF - December,United States,US,US33740F6566,,verified,Matched active official exchange directory listing.,FT Vest International Equity Moderate Buffer ETF - December,nasdaq_other_listed,True,,,
Euronext::BULLP,BULLP,Euronext,ETF,WisdomTree Gold EUR,United Kingdom,GB,GB00B15KXX56,Materials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG000R122T9,
Euronext::FM28,FM28,Euronext,ETF,Amundi Index Solutions - Amundi Fixed Maturity 2028 Euro Government Bond Broad UCITS ETFAccumulation,Luxembourg,LU,LU2780871310,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01V699RP8,
