listing_key,ticker,exchange,asset_type,name,field,gap_class,official_masterfile_sources,official_masterfile_match,official_masterfile_exposes_isin,official_masterfile_exposes_sector,asx_isin_probe_decision,current_instrument_scope,current_scope_reason,listing_history_status,listing_history_last_observed_at,ohlcv_plausibility_status,ohlcv_review_bucket,asx_resolution_queue,scope_review_queue,scope_decision_gate,recommended_scope_action,verification_evidence_required,recommended_next_source,source_gate,review_context
ASX::LN3,LN3,ASX,ETF,LION SERIES 2024-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::LP1,LP1,ASX,Stock,LIBERTY PRIME SERIES 2021-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::LR1,LR1,ASX,ETF,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2023-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::LR3,LR3,ASX,ETF,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2024-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::LR4,LR4,ASX,ETF,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2023-2,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::LR5,LR5,ASX,ETF,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2024-2,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::LR6,LR6,ASX,ETF,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2024-3,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::LT9,LT9,ASX,ETF,LA TROBE FINANCIAL CAPITAL MARKETS TRUST 2022-2,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::ML2,ML2,ASX,ETF,MA MONEY RESIDENTIAL SECURITISATION TRUST 2025-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MM2,MM2,ASX,ETF,MME AUTOPAY ABS 2024-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MZ1,MZ1,ASX,ETF,MEDALLION TRUST SERIES 2017-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MZ2,MZ2,ASX,ETF,MEDALLION TRUST SERIES 2017-2,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MZF,MZF,ASX,ETF,MEDALLION TRUST SERIES 2016-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MZT,MZT,ASX,ETF,MEDALLION TRUST SERIES 2016-2,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::NW1,NW1,ASX,ETF,NOW TRUST 2024-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::OR2,OR2,ASX,ETF,ORDE SERIES 2025-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PA1,PA1,ASX,ETF,PANORAMA AUTO TRUST 2023-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PA2,PA2,ASX,ETF,PANORAMA AUTO TRUST 2024-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PA3,PA3,ASX,ETF,PANORAMA AUTO TRUST 2023-3,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PA4,PA4,ASX,ETF,PANORAMA AUTO TRUST 2024-3,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PA5,PA5,ASX,ETF,PANORAMA AUTO TRUST 2025-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PA6,PA6,ASX,ETF,PANORAMA AUTO TRUST 2025-3,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PS2,PS2,ASX,ETF,PUMA SERIES 2024-2 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PUT,PUT,ASX,ETF,PUMA SERIES 2023-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PUU,PUU,ASX,ETF,PUMA SERIES 2024-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PUV,PUV,ASX,ETF,PUMA SERIES 2025-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::RA2,RA2,ASX,Stock,RESIMAC PREMIER SERIES 2020-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::RA3,RA3,ASX,Stock,RESIMAC SERIES 2024-1NC,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::RM1,RM1,ASX,ETF,NATIONAL RMBS TRUST 2024-1,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
