change_id,effective_date,old_symbol,new_symbol,new_company_name,source,source_url,new_symbol_url,source_exchange_hint,source_confidence,review_needed,observed_at,match_status,symbol_change_workflow_queue,review_bucket,review_priority,review_strategy,effective_age_days,recency_bucket,apply_eligibility,verification_evidence_required,recommended_next_source,source_gate,recommended_action,exchange_scope_status,old_listing_keys,new_listing_keys,old_scoped_listing_keys,new_scoped_listing_keys,listing_key_review_status,scoped_listing_names,issuer_name_review_status,source_review_context,scope_match_context,workflow_review_context,old_match_count,new_match_count,old_scoped_match_count,new_scoped_match_count
366eb6e029a23f1c,2026-05-29,QHUOY,QH,Quhuo Ltd.,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/qh/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,new_symbol_present_old_symbol_missing,audit_already_reflected,already_reflected_in_source_scope,P4,audit_already_reflected_no_canonical_change,2,recent_7d,audit_only_no_apply,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized.",already_reflected_or_new_symbol_added_in_source_scope,matches_within_source_scope,,NASDAQ::QH,,NASDAQ::QH,new_scoped_listing_key_only,Quhuo Ltd,feed_name_exactly_matches_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=0;new_match_count=1;old_scoped_match_count=0;new_scoped_match_count=1;old_scoped_listing_keys=none;new_scoped_listing_keys=NASDAQ::QH,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,0,1,0,1
adf588be3360bd1d,2026-05-29,OTH,NXB,Nextboat Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/nxb/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,2,recent_7d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NYSE MKT::OTH,,NYSE MKT::OTH,,old_scoped_listing_key_only,Off The Hook YS Inc.,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NYSE MKT::OTH;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
4ca14268fc84203a,2026-05-28,STSS,SKYA,Skyai Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/skya/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,3,recent_7d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::STSS,,NASDAQ::STSS,,old_scoped_listing_key_only,Sharps Technology Inc,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::STSS;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
e2e27c5dc1ff2f93,2026-05-28,HOTH,RKTO,Rocket One Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/rkto/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,3,recent_7d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::HOTH,,NASDAQ::HOTH,,old_scoped_listing_key_only,Hoth Therapeutics Inc,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::HOTH;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
cbd666455ed4b04b,2026-05-27,AGAE,AIFA,All In Futuretech Alliance Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/aifa/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,4,recent_7d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::AGAE,,NASDAQ::AGAE,,old_scoped_listing_key_only,Allied Gaming & Entertainment Inc.,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::AGAE;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
064ee9235e10f3e2,2026-05-26,GIG,HDRN,Hadron Energy Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/hdrn/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,5,recent_7d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::GIG,,NASDAQ::GIG,,old_scoped_listing_key_only,GigCapital7 Corp. Class A Ordinary Share,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::GIG;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
60f0987926920aa1,2026-05-22,BTM,BTMCQ,Bitcoin Depot Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/quote/otc/BTMCQ/,OTC,secondary_review,true,2026-05-31T09:23:26Z,symbol_present_only_outside_source_scope,blocked_out_of_scope_symbol_collision,hold_out_of_scope_symbol_collision,P2,block_until_source_scope_and_non_symbol_identity_resolved,9,recent_30d,blocked_until_exchange_scope_resolved,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.,do_not_apply_from_symbol_match_review_exchange_scope_first,global_symbol_collision_outside_source_scope,NASDAQ::BTM,,,,no_scoped_listing_key_match,,no_scoped_listing_name_available,source=stockanalysis_symbol_changes;source_exchange_hint=OTC;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=global_symbol_collision_outside_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=0;new_scoped_match_count=0;old_scoped_listing_keys=none;new_scoped_listing_keys=none,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=hold_out_of_scope_symbol_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,1,0,0,0
e00e427ba3fae50b,2026-05-21,BK,BNY,Bank Of New York Mellon Corp,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/bny/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,blocked_out_of_scope_symbol_collision,manual_review_due_to_out_of_scope_collision,P2,block_until_source_scope_and_non_symbol_identity_resolved,10,recent_30d,blocked_until_exchange_scope_resolved,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.,review_possible_rename_or_delisting_in_source_scope,global_symbol_collision_outside_source_scope,NYSE::BK,NEO::BNY,NYSE::BK,,old_scoped_listing_key_only,The Bank of New York Mellon Corporation,feed_name_partially_overlaps_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=global_symbol_collision_outside_source_scope;old_match_count=1;new_match_count=1;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NYSE::BK;new_scoped_listing_keys=none,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=manual_review_due_to_out_of_scope_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,1,1,1,0
37c291acbe0f805f,2026-05-20,KFS,KWY,Kingsway Corp,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/kwy/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,11,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NYSE::KFS,,NYSE::KFS,,old_scoped_listing_key_only,Kingsway Financial Services Inc,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NYSE::KFS;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
d7f8f1f244c695a1,2026-05-20,IINN,QTEX,Qtrex Quantum Ltd.,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/qtex/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,11,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::IINN,,NASDAQ::IINN,,old_scoped_listing_key_only,Inspira Technologies Oxy BHN Ltd,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::IINN;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
89f442b06e16deff,2026-05-18,ZBAI,AUC,Atif Holdings Ltd.,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/auc/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,blocked_out_of_scope_symbol_collision,manual_review_due_to_out_of_scope_collision,P2,block_until_source_scope_and_non_symbol_identity_resolved,13,recent_30d,blocked_until_exchange_scope_resolved,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.,review_possible_rename_or_delisting_in_source_scope,global_symbol_collision_outside_source_scope,NASDAQ::ZBAI,ASX::AUC,NASDAQ::ZBAI,,old_scoped_listing_key_only,ATIF Holdings Limited,feed_name_partially_overlaps_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=global_symbol_collision_outside_source_scope;old_match_count=1;new_match_count=1;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::ZBAI;new_scoped_listing_keys=none,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=manual_review_due_to_out_of_scope_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,1,1,1,0
477634f200f5cd7c,2026-05-18,XWIN,XMAX,Xmax Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/xmax/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,13,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::XWIN,,NASDAQ::XWIN,,old_scoped_listing_key_only,XMax Inc.,feed_name_exactly_matches_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::XWIN;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
feefb37a40fb3b3a,2026-05-18,LGCB,UZX,Linkage Global Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/uzx/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,13,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::LGCB,,NASDAQ::LGCB,,old_scoped_listing_key_only,Linkage Global Inc Ordinary Shares,feed_name_partially_overlaps_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::LGCB;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
f8b51e267f3a9e12,2026-05-18,CAEP,AIIR,Air Global PLC,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/aiir/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,13,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::CAEP,,NASDAQ::CAEP,,old_scoped_listing_key_only,"Cantor Equity Partners III, Inc. Class A Ordinary Shares",feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::CAEP;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
4212b620ef741ce3,2026-05-18,AGH,PUSA,Aureus Greenway Holdings Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/pusa/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,13,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::AGH,,NASDAQ::AGH,,old_scoped_listing_key_only,Aureus Greenway Holdings Inc. Common Stock,feed_name_partially_overlaps_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::AGH;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
85e2496d89cff2f0,2026-05-13,RVYL,RTB,Rtb Digital Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/rtb/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,18,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::RVYL,,NASDAQ::RVYL,,old_scoped_listing_key_only,Ryvyl Inc,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::RVYL;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
528a32c6dc85f177,2026-05-12,FIHL,PLGO,Pelagos Insurance Capital Ltd.,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/plgo/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,19,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NYSE::FIHL,,NYSE::FIHL,,old_scoped_listing_key_only,Fidelis Insurance Holdings Limited,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NYSE::FIHL;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
a3fa4ed6d2046cf8,2026-05-11,WLAC,BRUN,Boost Run Inc,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/brun/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,old_symbol_present_new_symbol_missing,review_verified_rename_or_delisting,action_required_possible_rename_or_delisting,P1,verify_rename_or_delisting_with_official_venue_or_issuer_evidence,20,recent_30d,requires_official_venue_confirmation,official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,"Official exchange notice, issuer notice, or current exchange directory proving old/new symbols for the same issuer.",Do not rename until official listing-keyed evidence proves old inactive and new active for the same issuer.,review_possible_rename_or_delisting_in_source_scope,matches_within_source_scope,NASDAQ::WLAC,,NASDAQ::WLAC,,old_scoped_listing_key_only,Willow Lane Acquisition Corp. Class A Ordinary Shares,feed_name_differs_from_scoped_listing_name,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=matches_within_source_scope;old_match_count=1;new_match_count=0;old_scoped_match_count=1;new_scoped_match_count=0;old_scoped_listing_keys=NASDAQ::WLAC;new_scoped_listing_keys=none,workflow_queue=review_verified_rename_or_delisting;review_bucket=action_required_possible_rename_or_delisting;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_notice_or_current_directory_showing_old_symbol_inactive_new_symbol_active_same_issuer,1,0,1,0
aa47db445ddf377a,2026-05-11,WIZEY,WSE,Wise Group PLC,stockanalysis_symbol_changes,https://stockanalysis.com/actions/changes/,/stocks/wse/,US_LISTED,secondary_review,true,2026-05-31T09:23:26Z,symbol_present_only_outside_source_scope,blocked_out_of_scope_symbol_collision,hold_out_of_scope_symbol_collision,P2,block_until_source_scope_and_non_symbol_identity_resolved,20,recent_30d,blocked_until_exchange_scope_resolved,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.,do_not_apply_from_symbol_match_review_exchange_scope_first,global_symbol_collision_outside_source_scope,OTC::WIZEY,ASX::WSE,,,no_scoped_listing_key_match,,no_scoped_listing_name_available,source=stockanalysis_symbol_changes;source_exchange_hint=US_LISTED;source_confidence=secondary_review;source_url=https://stockanalysis.com/actions/changes/,exchange_scope_status=global_symbol_collision_outside_source_scope;old_match_count=1;new_match_count=1;old_scoped_match_count=0;new_scoped_match_count=0;old_scoped_listing_keys=none;new_scoped_listing_keys=none,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=hold_out_of_scope_symbol_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,1,1,0,0
