conflict_id,isin,listing_key,ticker,exchange,name,asset_type,action,reason,evidence_status,retained_isin
f219d8fcd3af0851cf05,AN8068571086,BMV::SLBN,SLBN,BMV,Schlumberger Limited,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AN8068571086
f219d8fcd3af0851cf05,AN8068571086,FSX::SCL,SCL,FSX,Schlumberger Limited,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AN8068571086
f219d8fcd3af0851cf05,AN8068571086,LSE::0SCL,0SCL,LSE,SLB N.V.,Stock,quarantined_unresolved_identifier,The listing identity is unresolved; the existing assertion is quarantined without mutation.,official_exact_listing_match,AN8068571086
f219d8fcd3af0851cf05,AN8068571086,XSTU::SCL,SCL,XSTU,Schlumberger Limited,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AN8068571086
019be6f1f3ee066bbfa1,ARP6356B1059,BCBA::LONG,LONG,BCBA,Longvie SA,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,ARP6356B1059
019be6f1f3ee066bbfa1,ARP6356B1059,TSX::LONG,LONG,TSX,CI Global Longevity Economy Fund,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,ARP6356B1059
7ef91472d8294205e24d,ARP6558L1178,BCBA::METR,METR,BCBA,Metrogas SA,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,ARP6558L1178
7ef91472d8294205e24d,ARP6558L1178,LSE::METR,METR,LSE,ETC Group Global Metaverse UCITS ETF USD Accumulation,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,ARP6558L1178
9cbf0872b30ed0a054f3,ARP689251337,BCBA::MOLI,MOLI,BCBA,Molinos Rio de la Plata SA,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,ARP689251337
9cbf0872b30ed0a054f3,ARP689251337,IDX::MOLI,MOLI,IDX,Madusari Murni Indah Tbk PT,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,ARP689251337
07c32418eba5a9c09661,ARP7905G1652,BCBA::POLL,POLL,BCBA,Polledo S.A.,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,ARP7905G1652
07c32418eba5a9c09661,ARP7905G1652,IDX::POLL,POLL,IDX,Pollux Properti Indonesia Tbk PT,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,ARP7905G1652
3d625f4806054536b1e6,AT0000743059,LSE::0MKH,0MKH,LSE,OMV Aktiengesellschaft,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000743059
3d625f4806054536b1e6,AT0000743059,OTC::OMVJF,OMVJF,OTC,OMV AG,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,AT0000743059
3d625f4806054536b1e6,AT0000743059,XETRA::OMV,OMV,XETRA,OMV Aktiengesellschaft,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000743059
29591fc5b9b391891982,AT0000758305,FSX::PFI,PFI,FSX,Palfinger AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000758305
29591fc5b9b391891982,AT0000758305,LSE::0MJ1,0MJ1,LSE,Palfinger AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000758305
29591fc5b9b391891982,AT0000758305,OTC::PLFRF,PLFRF,OTC,Palfinger AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000758305
29591fc5b9b391891982,AT0000758305,VSE::PAL,PAL,VSE,Palfinger AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000758305
29591fc5b9b391891982,AT0000758305,XSTU::PFI,PFI,XSTU,PALFINGER (PFI.SG),Stock,quarantined_unresolved_identifier,"The conflicting family lacks a full identity name, so destructive action is not justified.",official_exact_listing_match,AT0000758305
d17254e2f1f6d4b81250,AT0000785407,FSX::FAA,FAA,FSX,Fabasoft AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000785407
d17254e2f1f6d4b81250,AT0000785407,LSE::0IWU,0IWU,LSE,Fabasoft AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000785407
d17254e2f1f6d4b81250,AT0000785407,OTC::FBSFF,FBSFF,OTC,Fabasoft AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000785407
d17254e2f1f6d4b81250,AT0000785407,XETRA::FAA,FAA,XETRA,FABASOFT AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000785407
d17254e2f1f6d4b81250,AT0000785407,XSTU::FAA,FAA,XSTU,FABASOFT (FAA.SG),Stock,quarantined_unresolved_identifier,"The conflicting family lacks a full identity name, so destructive action is not justified.",official_exact_listing_match,AT0000785407
cf2c1e412bb22123ebaf,AT0000834007,LSE::0GJA,0GJA,LSE,Wolford AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000834007
cf2c1e412bb22123ebaf,AT0000834007,VSE::WOL,WOL,VSE,Wolford Aktiengesellschaft,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000834007
cf2c1e412bb22123ebaf,AT0000834007,XSTU::WOF,WOF,XSTU,WOLFORD  (WOF.SG),Stock,quarantined_unresolved_identifier,"The conflicting family lacks a full identity name, so destructive action is not justified.",official_exact_listing_match,AT0000834007
6471015bcf601d60b318,AT0000922554,FSX::ROI,ROI,FSX,Rosenbauer International AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000922554
6471015bcf601d60b318,AT0000922554,LSE::0FRW,0FRW,LSE,Rosenbauer International AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000922554
6471015bcf601d60b318,AT0000922554,VSE::ROS,ROS,VSE,Rosenbauer International AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000922554
6471015bcf601d60b318,AT0000922554,XSTU::ROI,ROI,XSTU,ROSENBAUER INTERNAT (ROI.SG),Stock,quarantined_unresolved_identifier,"The conflicting family lacks a full identity name, so destructive action is not justified.",official_exact_listing_match,AT0000922554
5c76bc74a16f8b12199a,AT0000946652,LSE::0O05,0O05,LSE,SBO AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000946652
5c76bc74a16f8b12199a,AT0000946652,OTC::SBOEF,SBOEF,OTC,SBO AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000946652
5c76bc74a16f8b12199a,AT0000946652,XETRA::SLL,SLL,XETRA,Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000946652
2d334d9d114d730c9c6d,AT0000A18XM4,OTC::AMSSY,AMSSY,OTC,ams AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AT0000A18XM4
2d334d9d114d730c9c6d,AT0000A18XM4,OTC::AUKUF,AUKUF,OTC,ams OSRAM AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AT0000A18XM4
f741b931af29170428ac,AT0000A21KS2,LSE::0PAN,0PAN,LSE,CPI Europe AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000A21KS2
f741b931af29170428ac,AT0000A21KS2,VSE::CPI,CPI,VSE,CPI Europe AG,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,AT0000A21KS2
f741b931af29170428ac,AT0000A21KS2,WSE::CPI,CPI,WSE,CPIEUROPE,Stock,quarantined_unresolved_identifier,The listing identity is unresolved; the existing assertion is quarantined without mutation.,official_exact_listing_match,AT0000A21KS2
74daee18e3587370ccf7,AT0000A3EPA4,LSE::0QWC,0QWC,LSE,Ams AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000A3EPA4
74daee18e3587370ccf7,AT0000A3EPA4,VSE::AMS2,AMS2,VSE,AMS OSRAM AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000A3EPA4
2ccfcb8e37a072b910c5,AT0000APOST4,FSX::O3P,O3P,FSX,Österreichische Post AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000APOST4
2ccfcb8e37a072b910c5,AT0000APOST4,LSE::0NTM,0NTM,LSE,Oesterr. Post AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000APOST4
2ccfcb8e37a072b910c5,AT0000APOST4,Munich::O3P,O3P,Munich,Österreichische Post AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000APOST4
2ccfcb8e37a072b910c5,AT0000APOST4,OTC::OERCF,OERCF,OTC,Österreichische Post AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000APOST4
2ccfcb8e37a072b910c5,AT0000APOST4,XDUS::O3P,O3P,XDUS,Österreichische Post AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000APOST4
2ccfcb8e37a072b910c5,AT0000APOST4,XETRA::O3P,O3P,XETRA,Österreichische Post AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000APOST4
2ccfcb8e37a072b910c5,AT0000APOST4,XSTU::O3P,O3P,XSTU,Österreichische Post AG,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,AT0000APOST4
461967a3cd2ef02b4e53,AU000000ADY7,ASX::ADY,ADY,ASX,ADMIRALTY RESOURCES NL.,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ADY7
461967a3cd2ef02b4e53,AU000000ADY7,FSX::AHS,AHS,FSX,Admiralty Resources NL,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ADY7
461967a3cd2ef02b4e53,AU000000ADY7,XSTU::AHS,AHS,XSTU,ADMIRALTY RESOURCES (AHS.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ADY7
fc149eaed949f741b5dc,AU000000ANO7,ASX::ANO,ANO,ASX,ADVANCE ZINCTEK LIMITED,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ANO7
fc149eaed949f741b5dc,AU000000ANO7,FSX::BBJ,BBJ,FSX,Advance NanoTek Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ANO7
fc149eaed949f741b5dc,AU000000ANO7,OTC::ADVNF,ADVNF,OTC,Advance ZincTek Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ANO7
1db1df515f6dbb7ab266,AU000000BPT9,FSX::BPS,BPS,FSX,Beach Energy Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000BPT9
1db1df515f6dbb7ab266,AU000000BPT9,OTC::BEPTF,BEPTF,OTC,Beach Energy Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000BPT9
1db1df515f6dbb7ab266,AU000000BPT9,XSTU::BPS,BPS,XSTU,BEACH ENERGY (BPS.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000BPT9
6f9389df7c15026e1b8e,AU000000CRB1,ASX::CRB,CRB,ASX,Carbine Resources Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CRB1
6f9389df7c15026e1b8e,AU000000CRB1,Euronext::CRB,CRB,Euronext,Lyxor Commodities Refinitiv/CoreCommodity CRB TR UCITS ETF - Acc-EUR,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CRB1
e4c5b693e26424f730db,AU000000CTO0,ASX::CTO,CTO,ASX,Citigold Corporation Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CTO0
e4c5b693e26424f730db,AU000000CTO0,FSX::CHP,CHP,FSX,Citigold Corporation Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CTO0
e4c5b693e26424f730db,AU000000CTO0,XSTU::CHP,CHP,XSTU,CITIGOLD CORP (CHP.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CTO0
c12c945112758e6b56d5,AU000000CYG6,ASX::CYG,CYG,ASX,COVENTRY GROUP LIMITED,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CYG6
c12c945112758e6b56d5,AU000000CYG6,FSX::1DX,1DX,FSX,Coventry Group Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CYG6
c12c945112758e6b56d5,AU000000CYG6,TSXV::CYG,CYG,TSXV,Cygnus Metals Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000CYG6
d2c93920dda95208d600,AU000000DMP0,ASX::DMP,DMP,ASX,Dominos PIZZA Enterprises Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000DMP0
d2c93920dda95208d600,AU000000DMP0,FSX::HQX,HQX,FSX,Domino's Pizza Enterprises Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000DMP0
d2c93920dda95208d600,AU000000DMP0,OTC::DPZUF,DPZUF,OTC,Domino's Pizza Enterprises Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000DMP0
d2c93920dda95208d600,AU000000DMP0,XSTU::HQX,HQX,XSTU,Domino's Pizza Enterprises Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000DMP0
f3c09c2fa858f815b6fb,AU000000ILU1,ASX::ILU,ILU,ASX,ILUKA RESOURCES LIMITED,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ILU1
f3c09c2fa858f815b6fb,AU000000ILU1,FSX::ILZ,ILZ,FSX,Iluka Resources Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ILU1
f3c09c2fa858f815b6fb,AU000000ILU1,OTC::ILKAF,ILKAF,OTC,Iluka Resources Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ILU1
f3c09c2fa858f815b6fb,AU000000ILU1,XSTU::ILZ,ILZ,XSTU,ILUKA RESOURCES (ILZ.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ILU1
d81838a0ebc65b625a21,AU000000IMD5,ASX::IMD,IMD,ASX,IMDEX LIMITED,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IMD5
d81838a0ebc65b625a21,AU000000IMD5,FSX::IDG,IDG,FSX,Imdex Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IMD5
d81838a0ebc65b625a21,AU000000IMD5,OTC::IMDXF,IMDXF,OTC,Imdex Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IMD5
d81838a0ebc65b625a21,AU000000IMD5,XSTU::IDG,IDG,XSTU,IMDEX (IDG.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IMD5
9a5ec38a7ae9e4cf9a83,AU000000IVX4,ASX::IVX,IVX,ASX,Invion Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IVX4
9a5ec38a7ae9e4cf9a83,AU000000IVX4,FSX::7C8,7C8,FSX,Invion Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IVX4
9a5ec38a7ae9e4cf9a83,AU000000IVX4,OTC::IVIXF,IVIXF,OTC,Invion Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IVX4
9a5ec38a7ae9e4cf9a83,AU000000IVX4,TSXV::IVX,IVX,TSXV,Inventronics Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000IVX4
67e0fd5e7fb147e4e578,AU000000LLC3,ASX::LLC,LLC,ASX,LENDLEASE GROUP,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000LLC3
67e0fd5e7fb147e4e578,AU000000LLC3,OTC::LLESF,LLESF,OTC,Lend Lease Group,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000LLC3
6d200d255fe184dc7e63,AU000000MCP2,ASX::MCP,MCP,ASX,Mcpherson'S Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000MCP2
6d200d255fe184dc7e63,AU000000MCP2,FSX::M5C,M5C,FSX,MCPHERSONS LTD,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000MCP2
677245afc6bd441e294a,AU000000MGX7,ASX::MGX,MGX,ASX,Mgx Resources Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000MGX7
677245afc6bd441e294a,AU000000MGX7,FSX::FWQ,FWQ,FSX,Mount Gibson Iron Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000MGX7
677245afc6bd441e294a,AU000000MGX7,OTC::MTGRF,MTGRF,OTC,MGX Resources Limited/ADR,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000MGX7
677245afc6bd441e294a,AU000000MGX7,XSTU::FWQ,FWQ,XSTU,MOUNT GIBSON IRON (FWQ.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000MGX7
f661c90e157c369c967b,AU000000NUF3,ASX::NUF,NUF,ASX,NUFARM LIMITED,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000NUF3
f661c90e157c369c967b,AU000000NUF3,FSX::NUF,NUF,FSX,Nufarm Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000NUF3
f661c90e157c369c967b,AU000000NUF3,OTC::NUFMF,NUFMF,OTC,Nufarm Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000NUF3
f661c90e157c369c967b,AU000000NUF3,XSTU::NUF,NUF,XSTU,NUFARM (NUF.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000NUF3
f5983f6195f3dd592992,AU000000ORI1,ASX::ORI,ORI,ASX,Orica Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ORI1
f5983f6195f3dd592992,AU000000ORI1,FSX::ICA,ICA,FSX,Orica Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ORI1
f5983f6195f3dd592992,AU000000ORI1,OTC::OCLDF,OCLDF,OTC,Orica Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ORI1
f5983f6195f3dd592992,AU000000ORI1,XSTU::ICA,ICA,XSTU,ORICA (ICA.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000ORI1
4a38b280dbc3b5a5527c,AU000000PLS0,ASX::PLS,PLS,ASX,PLS GROUP LIMITED,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000PLS0
4a38b280dbc3b5a5527c,AU000000PLS0,FSX::PLR,PLR,FSX,Pilbara Minerals Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000PLS0
4a38b280dbc3b5a5527c,AU000000PLS0,OTC::PILBF,PILBF,OTC,PLS Group Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000PLS0
4a38b280dbc3b5a5527c,AU000000PLS0,XSTU::PLR,PLR,XSTU,Pilbara Minerals Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000PLS0
8e1d48a46b48508225a3,AU000000PNN7,ASX::PNN,PNN,ASX,Power Minerals Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000PNN7
8e1d48a46b48508225a3,AU000000PNN7,OTC::PEIMF,PEIMF,OTC,PepinNini Minerals Limited,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000PNN7
a35a475501687c2ced07,AU000000RAC3,ASX::RAC,RAC,ASX,Race Oncology Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000RAC3
a35a475501687c2ced07,AU000000RAC3,FSX::FN3,FN3,FSX,Racura Oncology Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000RAC3
6619c12434c021d6543f,AU000000RDS3,ASX::RDS,RDS,ASX,Redstone Resources Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000RDS3
6619c12434c021d6543f,AU000000RDS3,TSXV::RDS,RDS,TSXV,Ressources Minieres Radisson Inc,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000RDS3
91831097c1675ba26cb9,AU000000RFF5,ASX::RFF,RFF,ASX,RURAL FUNDS GROUP,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000RFF5
91831097c1675ba26cb9,AU000000RFF5,OTC::RFNDF,RFNDF,OTC,Rural Funds Group,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000RFF5
fb9ce4da01e4243e3a37,AU000000SHV6,ASX::SHV,SHV,ASX,Select Harvests Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,AU000000SHV6
