isin,listing_key,decision,evidence_source_key,evidence_url,reviewed_at,reviewer,reason
US84615Q1031,NASDAQ::SPCX,keep,deutsche_boerse_xetra_all_tradable_equities,https://www.cashmarket.deutsche-boerse.com/resource/blob/1528/b52ea43a2edac92e8283d40645d1c076/data/t7-xetr-allTradableInstruments.csv,2026-09-14T16:00:00Z,alexander-schneider,Official Nasdaq directory identifies NASDAQ::SPCX as Space Exploration Technologies Corp. Class A; official Xetra T7 all-tradable instruments file lists the same Class A line as SPX with ISIN US84615Q1031.
