listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::1ARKK,1ARKK,AMS,ETF,ARK INNOVATION 1X,Netherlands,NL,XS2399369037,Industrials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG013L1H7D8,
AMS::SJPD,SJPD,AMS,ETF,iShares Core MSCI Japan IMI UCITS ETF USD (Dist),Ireland,IE,IE00BFM15T99,Developed Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00MR96TD8,
ASX::DIFF,DIFF,ASX,ETF,Perpetual Diversified Income Active Etf,Australia,AU,AU0000405474,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01WGHGY29,
ASX::JPHQ,JPHQ,ASX,ETF,Jpmorgan US 100Q EQ Prem Inc (Hedged) Active ETF,Australia,AU,AU0000271728,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01G9FZWX5,
ASX::PU8,PU8,ASX,ETF,PEPPER SPARKZ TRUST NO.8,Australia,AU,,,verified,Matched active official exchange directory listing.,PEPPER SPARKZ TRUST NO.8,asx_listed_companies,False,,,
B3::AGCX11,AGCX11,B3,ETF,FDO INV IMOB RIO BRAVO RENDA VAREJO - FII,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::BVLU39,BVLU39,B3,ETF,iShares Trust - iShares MSCI USA Value Factor ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::PIPE11,PIPE11,B3,ETF,BUENA VISTA DEX VETTAFI NEOS ENERGY INFRASTRUCTURE,Brazil,BR,,,verified,Matched active official exchange directory listing.,BUENA VISTA DEX VETTAFI NEOS ENERGY INFRASTRUCTURE,b3_instruments_equities,True,,,
BATS::APLZ,APLZ,BATS,ETF,Investment Managers Series Trust II - Tradr 2X Short APLD Daily ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tradr 2X Short APLD Daily ETF,nasdaq_other_listed,True,,,
BATS::BUFQ,BUFQ,BATS,ETF,FT Cboe Vest Fund of Nasdaq-100 Buffer ETFs,United States,US,US33740U7524,,verified,Matched active official exchange directory listing.,FT Vest Laddered Nasdaq Buffer ETF,nasdaq_other_listed,True,,,
BATS::DINT,DINT,BATS,ETF,Davis Select International ETF,United States,US,PK0046101017,Growth,verified,Matched active official exchange directory listing.,Davis Select International ETF,nasdaq_other_listed,True,,,
BATS::FGRO,FGRO,BATS,ETF,Fidelity® Growth Opportunities ETF,Canada,CA,CA31581P1062,Growth,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::HSUN,HSUN,BATS,ETF,Hartford Sustainable Income ETF,United States,US,US41653L8752,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::JULM,JULM,BATS,ETF,FT Vest U.S. Equity Max Buffer ETF,United States,US,,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Max Buffer ETF - July,nasdaq_other_listed,True,,,
