listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::500E,500E,AMS,ETF,Amundi Index Solutions - Amundi S&P 500 UCITS ETF C USD EUR,Luxembourg,LU,LU1681048804,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00KK5R7S6,
AMS::SRIL,SRIL,AMS,ETF,iShares MSCI USA SRI UCITS ETF,Indonesia,ID,ID1000127400,Consumer Discretionary,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG004KH73S7,
ASX::EAFZ,EAFZ,ASX,ETF,Ellerston Asia Growth Fund Complex ETF,Australia,AU,AU0000278400,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01GSH3XY2,
ASX::L1IF,L1IF,ASX,ETF,L1 Capital International (Unhedged) Active ETF,Australia,AU,AU0000302960,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01K8L8RG4,
ASX::QFN,QFN,ASX,ETF,Betashares Australian Financials Sector ETF,Australia,AU,AU000000QFN1,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG001BHRNJ7,
B3::AURO11,AURO11,B3,ETF,BUENA VISTA NEOS GOLD H INC INDEX FDO IND RES LIM,Brazil,BR,,,verified,Matched active official exchange directory listing.,BUENA VISTA NEOS GOLD H INC INDEX FDO IND RES LIM,b3_instruments_equities,True,,,
B3::CLOB11,CLOB11,B3,ETF,BTG PACTUAL DYNAMIC BALANCED CLO FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,BTG PACTUAL DYNAMIC BALANCED CLO FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
B3::QFOF11,QFOF11,B3,ETF,QR BLOOMBERG FUTURE OF FINANCE FUNDO DE ÍNDICE–IE,Brazil,BR,,,verified,Matched active official exchange directory listing.,QR BLOOMBERG FUTURE OF FINANCE FUNDO DE ÍNDICE–IE,b3_instruments_equities,True,,,
BATS::AQEC,AQEC,BATS,ETF,ETF Opportunities Trust - AQE Core ETF,United States,US,,,verified,Matched active official exchange directory listing.,AQE Core ETF,nasdaq_other_listed,True,,,
BATS::BUFZ,BUFZ,BATS,ETF,FT Cboe Vest Laddered Moderate Buffer ETF,United States,US,US33740U7292,,verified,Matched active official exchange directory listing.,FT Vest Laddered Moderate Buffer ETF,nasdaq_other_listed,True,,,
BATS::DJUN,DJUN,BATS,ETF,FT Cboe Vest U.S. Equity Deep Buffer ETF - June,United States,US,US33740F7143,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Deep Buffer ETF - June,nasdaq_other_listed,True,,,
BATS::FJUN,FJUN,BATS,ETF,FT Cboe Vest U.S. Equity Buffer ETF - June,United States,US,US33740F7226,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Buffer ETF - June,nasdaq_other_listed,True,,,
BATS::HYHG,HYHG,BATS,ETF,ProShares High Yield—Interest Rate Hedged,United States,US,US74348A5415,High Yield Bonds,verified,Matched active official exchange directory listing.,ProShares High Yield Interest Rate Hedged,nasdaq_other_listed,True,,,
BATS::JUNZ,JUNZ,BATS,ETF,TrueShares Structured Outcome (June) ETF,United States,US,US53656F7713,,verified,Matched active official exchange directory listing.,TrueShares Structured Outcome (June) ETF,nasdaq_other_listed,True,,,
BATS::MSTK,MSTK,BATS,ETF,Tuttle Capital MSTR 0DTE Covered Call ETF,United States,US,,,verified,Matched active official exchange directory listing.,Tuttle Capital MSTR 0DTE Covered Call ETF,nasdaq_other_listed,True,,,
BATS::PBJN,PBJN,BATS,ETF,PGIM US Large-Cap Buffer 20 ETF - June,United States,US,,,verified,Matched active official exchange directory listing.,PGIM S&P 500 Buffer 20 ETF - June,nasdaq_other_listed,True,,,
BATS::RSBT,RSBT,BATS,ETF,Return Stacked Bonds & Managed Futures ETF,United States,US,US88636J1051,,verified,Matched active official exchange directory listing.,Return Stacked Bonds & Managed Futures ETF,nasdaq_other_listed,True,,,
BATS::TLTX,TLTX,BATS,ETF,Global X Treasury Bond Enhanced Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,Global X Treasury Bond Enhanced Income ETF,nasdaq_other_listed,True,,,
BATS::XBAP,XBAP,BATS,ETF,Innovator U.S. Equity Accelerated 9 Buffer ETFTM ? April,United States,US,US45783Y3018,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Accelerated 9 Buffer ETF - April,nasdaq_other_listed,True,,,
Euronext::500,500,Euronext,ETF,Amundi Index Solutions - Amundi S&P 500 UCITS ETF C EUR,Luxembourg,LU,LU1681048804,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00KDJ1SY9,
Euronext::DSB,DSB,Euronext,ETF,Amundi German Bund Daily (-2x) Inverse UCITS ETF Acc,France,FR,FR0010869578,Government Bonds,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG000QRPDF9,
Euronext::MFEC,MFEC,Euronext,ETF,Amundi MSCI EMU UCITS ETF Acc,Luxembourg,LU,LU1646361276,Information Technology,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00VC8NQS7,
Euronext::WESE,WESE,Euronext,ETF,Amundi MSCI World SRI Climate Net Zero Ambition PAB UCITS ETF EUR Hedged Acc EUR,Ireland,IE,IE000K1P4V37,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01LB2F446,
JSE::SOLBE1,SOLBE1,JSE,ETF,Sasol Ltd Bee,South Africa,ZA,ZAE000151817,Energy,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::0038A0,0038A0,KRX,ETF,0038A0,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::150460,150460,KRX,ETF,MiraeAsset TIGER China Consumer ETF,South Korea,KR,KR7150460004,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::248270,248270,KRX,ETF,MiraeAsset TIGER Synth-Global Healthcare ETF,South Korea,KR,KR7248270001,Developed Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::291680,291680,KRX,ETF,KB KBSTAR China H Futures Inverse ETF(H),South Korea,KR,KR7291680007,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::367770,367770,KRX,ETF,KB KBSTAR Fn Hydrogen Economy ETF,South Korea,KR,KR7367770005,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::418670,418670,KRX,ETF,TIGER GLOBAL CYBERSECURITY INDXX,South Korea,KR,KR7418670006,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::449690,449690,KRX,ETF,Mirae Asset Tiger Synth Korea-China Semiconductor Etf,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::465780,465780,KRX,ETF,465780,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::483340,483340,KRX,ETF,483340,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::020Y,020Y,LSE,ETF,iShares IV Public Limited Company - iShares Euro Government Bond 20yr Target Duration UCITS ETF,United Kingdom,GB,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::3LNG,3LNG,LSE,ETF,WisdomTree Natural Gas 3x Daily Leveraged,United Kingdom,GB,XS2819843900,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::AEJ,AEJ,LSE,ETF,Multi Units Luxembourg - Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF,France,FR,FR0010581439,Financials,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::BBLL,BBLL,LSE,ETF,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc GBP,Ireland,IE,IE00BJK3WF00,Treasury Bonds,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::CHRG,CHRG,LSE,ETF,WisdomTree Battery Solutions UCITS ETF - USD Acc,Ireland,IE,IE00BKLF1R75,Industrials,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::CXAS,CXAS,LSE,ETF,UBS AG UBS ETC (CMCI EX AGRI & LIVS CAP) GBP,United Kingdom,GB,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
