listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::CYBA,CYBA,AMS,ETF,iShares China CNY Bond UCITS ETF USD Acc,Ireland,IE,IE00BKPSFD61,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00TQJS5S4,
AMS::WIND,WIND,AMS,ETF,SPDR® MSCI World Industrials UCITS ETF USD Acc,Ireland,IE,IE00BYTRRC02,Developed Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00CRG9160,
ASX::FRAR,FRAR,ASX,ETF,Franklin Aus Absolute Return BND Fund - Active ETF,Australia,AU,,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,,
ASX::LSGE,LSGE,ASX,ETF,Loomis Sayles Global Equity Fund - Active ETF,Australia,AU,AU0000171969,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG012QGQK07,
ASX::RIIF,RIIF,ASX,ETF,Resolution GBL Listed Infra Fund - Active ETF,Australia,AU,AU60WHT57253,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01SWRHFX4,
B3::BEFA39,BEFA39,B3,ETF,Ishares Msci Eafe ETF,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::ELAS11,ELAS11,B3,ETF,SAFRA ETF MULHE NA LIDER FDO DE ÍND AÇÕES RESP LIM,Brazil,BR,,,verified,Matched active official exchange directory listing.,SAFRA ETF MULHE NA LIDER FDO DE ÍND AÇÕES RESP LIM,b3_instruments_equities,True,,,
B3::SPXB11,SPXB11,B3,ETF,BTG PACTUAL S&P 500 FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,BTG PACTUAL S&P 500 FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
BATS::AUGP,AUGP,BATS,ETF,PGIM US Large-Cap Buffer 12 ETF - August,United States,US,,,verified,Matched active official exchange directory listing.,PGIM S&P 500 Buffer 12 ETF - August,nasdaq_other_listed,True,,,
BATS::CCUP,CCUP,BATS,ETF,T-REX 2X Long CRCL Daily Target ETF,United States,US,,,verified,Matched active official exchange directory listing.,T-REX 2X Long CRCL Daily Target ETF,nasdaq_other_listed,True,,,
BATS::DVVY,DVVY,BATS,ETF,Invesco Diversified Dividend Opportunities ETF,United States,US,,,verified,Matched active official exchange directory listing.,Invesco Diversified Dividend Opportunities ETF,nasdaq_other_listed,True,,,
BATS::FPFD,FPFD,BATS,ETF,Fidelity Preferred Securities & Inc ETF,United States,US,US3160922619,,verified,Matched active official exchange directory listing.,Fidelity Preferred Securities & Income ETF,nasdaq_other_listed,True,,,
BATS::IBMV,IBMV,BATS,ETF,iShares iBonds Dec 2033 Term Muni Bond ETF,United States,US,,,verified,Matched active official exchange directory listing.,iShares iBonds Dec 2033 Term Muni Bond ETF,nasdaq_other_listed,True,,,
BATS::KSLV,KSLV,BATS,ETF,KURV SILVER ENHANCED INCOME ETF,United States,US,,,verified,Matched active official exchange directory listing.,Kurv Silver Enhanced Income ETF,nasdaq_other_listed,True,,,
BATS::NEHI,NEHI,BATS,ETF,NEOS Ethereum High Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,NEOS Ethereum High Income ETF,nasdaq_other_listed,True,,,
