listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::MAGU,MAGU,AMS,ETF,BlackRock ESG Multi-Asset Growth Portfolio UCITS ETF USD Hedged (Acc),Ireland,IE,IE00BLB2GS19,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG016CRJMS3,
ASX::DA9,DA9,ASX,ETF,DRIVER AUSTRALIA NINE TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,DRIVER AUSTRALIA NINE TRUST,asx_listed_companies,False,,,
ASX::INIF,INIF,ASX,ETF,Intelligent Investor Aus EQ Inc Fund - Active ETF,Australia,AU,AU0000005902,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00L7619T0,
ASX::PMGOLD,PMGOLD,ASX,ETF,Perth Mint Gold Structured Product,Australia,AU,AU000PMGOLD8,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG001CLCLT6,
ASX::XARO,XARO,ASX,ETF,Ardea Real Outcome Bond Complex ETF,Australia,AU,AU0000031700,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00MRJKLG4,
B3::BRAX11,BRAX11,B3,ETF,ISHARES IBRX - ÍNDICE BRASIL (IBRX-100) FDO ÍNDICE,Brazil,BR,BRBRAXCTF002,Financials,verified,Matched active official exchange directory listing.,ISHARES IBRX - ÍNDICE BRASIL (IBRX-100) FDO ÍNDICE,b3_instruments_equities,True,,,
B3::NTNS11,NTNS11,B3,ETF,Investo Teva Tesouro Ipca+ 0 A 4 Anos Etf - Fundo De Investimento De Indice,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
BATS::AFIF,AFIF,BATS,ETF,Anfield Universal Fixed Income ETF,United States,US,US90214Q7667,Corporate Bonds,verified,Matched active official exchange directory listing.,Anfield Universal Fixed Income ETF,nasdaq_other_listed,True,,,
BATS::BTCI,BTCI,BATS,ETF,NEOS Bitcoin High Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,NEOS Bitcoin High Income ETF,nasdaq_other_listed,True,,,
BATS::DFEB,DFEB,BATS,ETF,FT Cboe Vest U.S. Equity Deep Buffer ETF - February,United States,US,US33740F7713,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Deep Buffer ETF - February,nasdaq_other_listed,True,,,
