listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::IEMM,IEMM,AMS,ETF,iShares MSCI EM UCITS ETF USD (Dist) EUR,Ireland,IE,IE00B0M63177,Emerging Markets,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG000KP82M4,
ASX::AYLD,AYLD,ASX,ETF,Global X S&P/ASX 200 Covered Call Complex ETF,Australia,AU,AU0000251878,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01BNR2B93,
ASX::HNDQ,HNDQ,ASX,ETF,Betashares Nasdaq 100 Currency Hedged ETF,Australia,AU,AU0000090508,Large Cap,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00VD9GR28,
ASX::MZF,MZF,ASX,ETF,MEDALLION TRUST SERIES 2016-1,Australia,AU,,,verified,Matched active official exchange directory listing.,MEDALLION TRUST SERIES 2016-1,asx_listed_companies,False,,,
ASX::VGB,VGB,ASX,ETF,Vanguard Australian Government Bond INDEX ETF,Australia,AU,AU000000VGB4,Government Bonds,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG002Y7CR54,
B3::BILF39,BILF39,B3,ETF,Ishares Latin America 40 ETF,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::IBOB11,IBOB11,B3,ETF,BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
B3::XINA11,XINA11,B3,ETF,TREND ETF BLOOMBERG CHINA F ÍND INV EXT,Brazil,BR,,,verified,Matched active official exchange directory listing.,TREND ETF BLOOMBERG CHINA F ÍND INV EXT,b3_instruments_equities,True,,,
BATS::BEMB,BEMB,BATS,ETF,iShares Trust - iShares J.P. Morgan Broad USD Emerging Markets Bond ETF,United States,US,US46436E2625,,verified,Matched active official exchange directory listing.,iShares J.P. Morgan Broad USD Emerging Markets Bond ETF,nasdaq_other_listed,True,,,
BATS::DAUG,DAUG,BATS,ETF,FT Cboe Vest U.S. Equity Deep Buffer ETF - August,United States,US,US33740F8547,,verified,Matched active official exchange directory listing.,FT Vest U.S. Equity Deep Buffer ETF - August,nasdaq_other_listed,True,,,
