listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::FXAC,FXAC,AMS,ETF,iShares China Large Cap UCITS ETF USD Acc EUR,Ireland,IE,IE000QOU09J7,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG012G1NH29,
ASX::AC3,AC3,ASX,ETF,ALLIED CREDIT ABS TRUST 2025-2,Australia,AU,,,verified,Matched active official exchange directory listing.,ALLIED CREDIT ABS TRUST 2025-2,asx_listed_companies,False,,,
ASX::GNDQ,GNDQ,ASX,ETF,Betashares Wealthbuilder Nasdaq Geared Complex ETF,Australia,AU,AU0000352783,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG01Q54F9L8,
ASX::MM2,MM2,ASX,ETF,MME AUTOPAY ABS 2024-1 TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,MME AUTOPAY ABS 2024-1 TRUST,asx_listed_companies,False,,,
ASX::V500,V500,ASX,ETF,Vanguard S&p 500 Us Shares Index Etf,Australia,AU,AU0000451924,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG020KHJY20,
B3::BEWZ39,BEWZ39,B3,ETF,Ishares Msci Brazil ETF,Ireland,IE,IE00B53QG562,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::GDIV11,GDIV11,B3,ETF,BUENA VISTA DEX NEOS INT. HIGH INC. FUN. DE INDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,BUENA VISTA DEX NEOS INT. HIGH INC. FUN. DE INDICE,b3_instruments_equities,True,,,
B3::UTEC11,UTEC11,B3,ETF,TREND ETF BLOOMBERG US 3000 TECHNOLOGY CLASSE,Brazil,BR,,,verified,Matched active official exchange directory listing.,TREND ETF BLOOMBERG US 3000 TECHNOLOGY CLASSE,b3_instruments_equities,True,,,
BATS::BAPR,BAPR,BATS,ETF,Innovator S&P 500 Buffer ETF - April New,United States,US,US45782C8881,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Buffer ETF - April,nasdaq_other_listed,True,,,
BATS::COPA,COPA,BATS,ETF,Themes Copper Miners ETF,United Kingdom,GB,GB00B15KXQ89,,verified,Matched active official exchange directory listing.,Themes Copper Miners ETF,nasdaq_other_listed,True,,,
BATS::EMDV,EMDV,BATS,ETF,ProShares MSCI Emerging Markets Dividend Growers ETF,Ireland,IE,IE00B6YX5B26,Financials,verified,Matched active official exchange directory listing.,ProShares MSCI Emerging Markets Dividend Growers ETF,nasdaq_other_listed,True,,,
BATS::GDXW,GDXW,BATS,ETF,Roundhill Gold Miners Weeklypay ETF,United States,US,,,verified,Matched active official exchange directory listing.,Roundhill Gold Miners WeeklyPay ETF,nasdaq_other_listed,True,,,
BATS::IGLD,IGLD,BATS,ETF,FT Cboe Vest Gold Target Income ETF,Ireland,IE,IE0009JOT9U1,,verified,Matched active official exchange directory listing.,FT Vest Gold Strategy Target Income ETF,nasdaq_other_listed,True,,,
BATS::LIAM,LIAM,BATS,ETF,Stone Ridge 2055 Inflation-Protected Longevity Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,LifeX 2055 Inflation-Protected Longevity Income ETF,nasdaq_other_listed,True,,,
BATS::NOBL,NOBL,BATS,ETF,ProShares S&P 500 Dividend Aristocrats ETF,United States,US,US74348A4673,Large Cap,verified,Matched active official exchange directory listing.,ProShares S&P 500 Dividend Aristocrats ETF,nasdaq_other_listed,True,,,
BATS::PSEP,PSEP,BATS,ETF,Innovator S&P 500 Power Buffer ETF - September,United States,US,US45782C6562,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Power Buffer ETF - September,nasdaq_other_listed,True,,,
BATS::SHYD,SHYD,BATS,ETF,VanEck Short High Yield Muni ETF,United States,US,US92189F3872,High Yield Bonds,verified,Matched active official exchange directory listing.,VanEck Short High Yield Muni ETF,nasdaq_other_listed,True,,,
BATS::UJUL,UJUL,BATS,ETF,Innovator S&P 500 Ultra Buffer ETF — July,United States,US,US45782C8394,Large Cap,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Ultra Buffer ETF - July,nasdaq_other_listed,True,,,
BATS::XTOC,XTOC,BATS,ETF,Innovator ETFs Trust - Innovator U.S. Equity Accelerated Plus ETF - October,United States,US,US45783Y8306,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Accelerated Plus ETF - October,nasdaq_other_listed,True,,,
Euronext::BLUSD,BLUSD,Euronext,ETF,BNP PARIBAS EASY - ECPI Global ESG Blue Economy UCITS ETF USD Capitalisation,Luxembourg,LU,LU2533813296,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01CCBL8D9,
Euronext::EVAE,EVAE,Euronext,ETF,BNP Paribas Easy ESG Equity Value Europe UCITS ETF Cap,Luxembourg,LU,LU1377382285,Materials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00D1KSLJ8,
Euronext::PEMS,PEMS,Euronext,ETF,Amundi PEA MSCI Emerging ESG Transition UCITS ETF S-Acc,France,FR,FR001400ZGO4,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG01V8QZR33,
JSE::COETNC,COETNC,JSE,ETF,FNB ETN on COKEC SEP25,South Africa,ZA,ZAE000291233,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
JSE::SYGCN,SYGCN,JSE,ETF,Sygnia Itrix New China Sectors ETF,South Africa,ZA,ZAE000309159,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::100910,100910,KRX,ETF,Kiwoom KOSEF KRX100 ETF,South Korea,KR,KR7100910009,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::200250,200250,KRX,ETF,Kiwoom KOSEF Synth-India ETF,South Korea,KR,KR7200250009,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::266360,266360,KRX,ETF,Samsung KODEX Media & Entertainment ETF,South Korea,KR,KR7266360007,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::309230,309230,KRX,ETF,KIM KINDEX US Wide Moat ETF,South Korea,KR,KR7309230001,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::387270,387270,KRX,ETF,TIGER GLOBAL BBIG ACTIVE,South Korea,KR,KR7387270002,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::435040,435040,KRX,ETF,ACE Bloomberg Global Brand TOP10,South Korea,KR,KR7435040001,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::455890,455890,KRX,ETF,455890,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::473460,473460,KRX,ETF,473460,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
KRX::490090,490090,KRX,ETF,490090,South Korea,KR,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::2TSE,2TSE,LSE,ETF,Leverage Shares 2x Tesla ETC EUR,Ireland,IE,IE00BK5BZY66,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::3SFB,3SFB,LSE,ETF,GraniteShares 3x Short Facebook Daily ETP,United Kingdom,GB,XS2193971517,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::AMD3,AMD3,LSE,ETF,Leverage Shares 3x AMD ETP Securities,United Kingdom,GB,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::BTCE,BTCE,LSE,ETF,Bitwise Physical Bitcoin ETC,Germany,DE,DE000A27Z304,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::CNYB,CNYB,LSE,ETF,iShares China CNY Bond UCITS ETF USD (Dist),Ireland,IE,IE00BYPC1H27,Government Bonds,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::DGSD,DGSD,LSE,ETF,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,Ireland,IE,IE00BQZJBM26,Small Cap,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::EMH5,EMH5,LSE,ETF,SPDR BofA Merrill Lynch 0-5 Emerging Markets Government Bond UCITS,Ireland,IE,IE00BP46NG52,Government Bonds,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::FAGB,FAGB,LSE,ETF,Invesco US High Yield Fallen Angels UCITS ETF (GBP Hdg),Ireland,IE,IE00BYVTN047,High Yield Bonds,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::FTFX,FTFX,LSE,ETF,FTSE Fledgling ex Investment Trusts,Ireland,IE,IE00BD5HBQ97,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::GPTS,GPTS,LSE,ETF,Leverage Shares -3x Short Artificial Intelligence (AI) ETP Securities,United Kingdom,GB,,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::HPAX,HPAX,LSE,ETF,HSBC MSCI AC Asia Pacific Ex Japan Climate Paris Aligned UCITS ETF USD GBP,Ireland,IE,IE000XFORJ80,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::ID31,ID31,LSE,ETF,iShares iBonds Dec 2031 Term $ Corp UCITS ETF USD (Acc),Ireland,IE,IE00019EG7X4,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::IMEU,IMEU,LSE,ETF,iShares Core MSCI Europe UCITS ETF EUR (Dist) CHF,Ireland,IE,IE00B1YZSC51,Developed Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::IUVF,IUVF,LSE,ETF,iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc) GBP,Ireland,IE,IE00BD1F4M44,Value,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::JREG,JREG,LSE,ETF,JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity UCITS ETF - USD (acc),Australia,AU,AU0000242430,Developed Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::LPET,LPET,LSE,ETF,WisdomTree Petroleum 2x Daily Leveraged,Jersey,JE,JE00BDD9Q733,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::MXUS,MXUS,LSE,ETF,Invesco MSCI USA UCITS ETF,Ireland,IE,IE00B60SX170,Developed Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::PRUC,PRUC,LSE,ETF,Amundi Index Solutions - Amundi Prime US Corporates UCITS ETF DR USD,Luxembourg,LU,LU2037749152,Corporate Bonds,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::SDG9,SDG9,LSE,ETF,"Xtrackers MSCI Global SDG 9 Industry, Innovation & Infrastructure UCITS ETF 1C",Ireland,IE,IE0005E47AH7,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::SPQB,SPQB,LSE,ETF,Global X S&P 500® Quarterly Buffer UCITS ETF A USD Acc,Ireland,IE,IE000LSRKCB4,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::TING,TING,LSE,ETF,Tabula US Enhanced Infla UCITS ETF GBP H,Ireland,IE,IE00BN0T9H70,Inflation-Protected Securities,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::UC67,UC67,LSE,ETF,UBS MSCI USA UCITS USD A-dis,Luxembourg,LU,LU0136234654,Developed Markets,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::V3NM,V3NM,LSE,ETF,Vanguard ESG North America All Cap UCITS ETF USD Income GBP,Ireland,IE,IE000L2ZNB07,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
LSE::WCOG,WCOG,LSE,ETF,WisdomTree Enhanced Commodity UCITS ETF - USD,Ireland,IE,IE00BZ1GHD37,,reference_gap,No official exchange directory is wired for this exchange yet.,,,False,,,
