listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::CYBU,CYBU,AMS,ETF,iShares China CNY Bond UCITS ETF USD Hedged (Dist),Ireland,IE,IE00BKT6RT64,Government Bonds,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG00QRD1CC3,
AMS::WOOE,WOOE,AMS,ETF,iShares Global Timber & Forestry UCITS ETF USD Acc EUR,Ireland,IE,IE0003ZXNJY5,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG013RDT9Y6,
ASX::FUEL,FUEL,ASX,ETF,Betashares Global Energy Comp Currency Hedged ETF,Australia,AU,AU00000FUEL4,Developed Markets,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00D2S9PW7,
ASX::MA1,MA1,ASX,ETF,MA CREDIT INCOME TRUST,Australia,AU,US57636Q1040,Financials,verified,Matched active official exchange directory listing.,MA CREDIT INCOME TRUST,asx_listed_companies,False,,BBG006TLRWB6,
ASX::S3GO,S3GO,ASX,ETF,Firetrail S3 Global Opps Fund - Active ETF,Australia,AU,AU60WHT77947,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG019LSYG29,
B3::BEFV39,BEFV39,B3,ETF,iShares Trust - iShares MSCI EAFE Value ETF,Brazil,BR,,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::ESGB11,ESGB11,B3,ETF,BTG PACTUAL ESG FUNDO DE ÍNDICE S&P/B3 BRAZIL ES,Brazil,BR,,Financials,verified,Matched active official exchange directory listing.,BTG PACTUAL ESG FUNDO DE ÍNDICE S&P/B3 BRAZIL ES,b3_instruments_equities,True,,,
B3::SPXI11,SPXI11,B3,ETF,IT NOW S&P500 TRN FUNDO DE INDICE,Brazil,BR,,Financials,verified,Matched active official exchange directory listing.,IT NOW S&P500 TRN FUNDO DE INDICE,b3_instruments_equities,True,,,
BATS::AUGZ,AUGZ,BATS,ETF,TrueShares Structured Outcome (August) ETF,United States,US,US53656F7226,,verified,Matched active official exchange directory listing.,TrueShares Structured Outcome (August) ETF,nasdaq_other_listed,True,,,
BATS::CEFZ,CEFZ,BATS,ETF,RiverNorth Active Income ETF,United States,US,,,verified,Matched active official exchange directory listing.,RiverNorth Active Income ETF,nasdaq_other_listed,True,,,
BATS::EALT,EALT,BATS,ETF,Innovator U.S. Equity 5 To 15 Buffer ETF - Quarterly,United States,US,US45783Y4750,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity 5 to 15 Buffer ETF - Quarterly,nasdaq_other_listed,True,,,
BATS::FRDM,FRDM,BATS,ETF,Freedom 100 Emerging Markets ETF,United States,US,US02072L6074,Emerging Markets,verified,Matched active official exchange directory listing.,Freedom 100 Emerging Markets ETF,nasdaq_other_listed,True,,,
BATS::ICLO,ICLO,BATS,ETF,Invesco Aaa Clo Floating Rate Note ETF,United States,US,US46090A7211,,verified,Matched active official exchange directory listing.,Invesco AAA CLO Floating Rate Note ETF,nasdaq_other_listed,True,,,
BATS::KWT,KWT,BATS,ETF,iShares MSCI Kuwait ETF,United States,US,US46436E8176,Emerging Markets,verified,Matched active official exchange directory listing.,iShares MSCI Kuwait ETF,nasdaq_other_listed,True,,,
BATS::NERD,NERD,BATS,ETF,Roundhill Video Games ETF,United States,US,US53656F7069,Consumer Discretionary,verified,Matched active official exchange directory listing.,Roundhill Video Games ETF,nasdaq_other_listed,True,,,
