listing_key,ticker,exchange,asset_type,name,country,country_code,isin,sector,status,reason,official_reference_name,official_reference_source,covered_by_official_directory,cik,figi,lei
AMS::FXGD,FXGD,AMS,ETF,FinEx Physically Gold ETF (USD),Ireland,IE,IE00B8XB7377,,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,BBG005KMXGZ7,
ASX::ADEF,ADEF,ASX,ETF,Apostle Dundas GBL EQTY Fund - Class D Active ETF,Australia,AU,AU0000135543,Financials,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG00ZDZT7G6,
ASX::GPEQ,GPEQ,ASX,ETF,Vaneck Global Listed Private Equity ETF,Australia,AU,AU0000187452,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG0139TMNT3,
ASX::MM4,MM4,ASX,ETF,MME PL 2025-1 TRUST,Australia,AU,,,verified,Matched active official exchange directory listing.,MME PL 2025-1 TRUST,asx_listed_companies,False,,,
ASX::V5AH,V5AH,ASX,ETF,Vanguard S&p 500 Us Shares Index (hedged) Etf,Australia,AU,AU0000451932,,reference_gap,This exchange is only partially covered by the current official reference layer.,,,False,,BBG020KHQPQ5,
B3::BEZU39,BEZU39,B3,ETF,Ishares Msci Eurozone ETF,Brazil,BR,,Financials,reference_gap,This exchange is only weakly covered by the current official reference layer.,,,True,,,
B3::GENB11,GENB11,B3,ETF,BTG PACTUAL S&P/B3 INGENIUS FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,BTG PACTUAL S&P/B3 INGENIUS FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
B3::UTLL11,UTLL11,B3,ETF,INVESTO B3 UTILIDADE PÚBLICA FUNDO DE ÍNDICE,Brazil,BR,,,verified,Matched active official exchange directory listing.,INVESTO B3 UTILIDADE PÚBLICA FUNDO DE ÍNDICE,b3_instruments_equities,True,,,
BATS::BAUG,BAUG,BATS,ETF,Innovator U.S. Equity Buffer ETF - August,United States,US,US45782C6984,,verified,Matched active official exchange directory listing.,Innovator U.S. Equity Buffer ETF - August,nasdaq_other_listed,True,,,
BATS::CORD,CORD,BATS,ETF,T-REX 2X Inverse CRWV Daily Target ETF,United States,US,,Financials,verified,Matched active official exchange directory listing.,T-REX 2X Inverse CRWV Daily Target ETF,nasdaq_other_listed,True,,,
BATS::EMGF,EMGF,BATS,ETF,iShares MSCI Emerging Markets Multifactor ETF,United States,US,US46434G8895,Emerging Markets,verified,Matched active official exchange directory listing.,iShares Emerging Markets Equity Factor ETF,nasdaq_other_listed,True,,,
